SkillExID	Desc	BaseId	SkillDesc	level	CombatValue	SkillLogic	LogicParam01	LogicParam02	LogicParam03	LogicParam04	RefixThreat	Radius	CDTimeId	SkillDelayTime	SkillContinueTime	YinChangTime	DelType_01	DelNum_01	DelType_02	DelNum_02	GainsType_01	GainsNum_01	GainsType_02	GainsNum_02	NextSkillId	Impact_01	Impact_2	Impact_03	Impact_04	Impact_05	Impact_06	SatrtMotionId	EndMotionId	CameraRockId	CameraRockRate	SceneEffectId	BulletEffectID_01	BulletEffectID_02	BulletEffectID_03	RangeEffectType	RangeEffectTarType	RangeEffectSize01	RangeEffectSize02	NextSkillEffectTime	NextSkillDisabledTime	SkillCacheTime	HasRangeWarning	NextContinueSkillId
118027	幻影击1段27级	230	立即进入隐身状态，同时提高自身移动速度[a2ff00]27.5%[-]持续[a2ff00]6[-]秒，再次释放对目标造成[a2ff00]46.24%[-]的物理伤害，并使目标眩晕，持续[a2ff00]3[-]秒	27	1740	0	-1	-1	-1	-1	0	1	167	0	1000	0	201	131	-1	0	-1	0	-1	0	-1	1141027	1142027	-1	-1	-1	-1	260	260	44	-1	-1	-1	-1	-1	-1	-1	-1	-1	6000	1000	1000	0	119027
118028	幻影击1段28级	230	立即进入隐身状态，同时提高自身移动速度[a2ff00]27.5%[-]持续[a2ff00]6[-]秒，再次释放对目标造成[a2ff00]46.64%[-]的物理伤害，并使目标眩晕，持续[a2ff00]3[-]秒	28	1810	0	-1	-1	-1	-1	0	1	167	0	1000	0	201	135	-1	0	-1	0	-1	0	-1	1141028	1142028	-1	-1	-1	-1	260	260	44	-1	-1	-1	-1	-1	-1	-1	-1	-1	6000	1000	1000	0	119028
118029	幻影击1段29级	230	立即进入隐身状态，同时提高自身移动速度[a2ff00]27.5%[-]持续[a2ff00]6[-]秒，再次释放对目标造成[a2ff00]47.03%[-]的物理伤害，并使目标眩晕，持续[a2ff00]3[-]秒	29	1885	0	-1	-1	-1	-1	0	1	167	0	1000	0	201	140	-1	0	-1	0	-1	0	-1	1141029	1142029	-1	-1	-1	-1	260	260	44	-1	-1	-1	-1	-1	-1	-1	-1	-1	6000	1000	1000	0	119029
118030	幻影击1段30级	230	立即进入隐身状态，同时提高自身移动速度[a2ff00]27.5%[-]持续[a2ff00]6[-]秒，再次释放对目标造成[a2ff00]47.42%[-]的物理伤害，并使目标眩晕，持续[a2ff00]3[-]秒	30	1955	0	-1	-1	-1	-1	0	1	167	0	1000	0	201	144	-1	0	-1	0	-1	0	-1	1141030	1142030	-1	-1	-1	-1	260	260	44	-1	-1	-1	-1	-1	-1	-1	-1	-1	6000	1000	1000	0	119030
118031	幻影击1段31级	230	立即进入隐身状态，同时提高自身移动速度[a2ff00]29%[-]持续[a2ff00]6[-]秒，再次释放对目标造成[a2ff00]47.82%[-]的物理伤害，并使目标眩晕，持续[a2ff00]3[-]秒	31	2035	0	-1	-1	-1	-1	0	1	167	0	1000	0	201	148	-1	0	-1	0	-1	0	-1	1141031	1142031	-1	-1	-1	-1	260	260	44	-1	-1	-1	-1	-1	-1	-1	-1	-1	6000	1000	1000	0	119031
118032	幻影击1段32级	230	立即进入隐身状态，同时提高自身移动速度[a2ff00]29%[-]持续[a2ff00]6[-]秒，再次释放对目标造成[a2ff00]48.21%[-]的物理伤害，并使目标眩晕，持续[a2ff00]3[-]秒	32	2110	0	-1	-1	-1	-1	0	1	167	0	1000	0	201	153	-1	0	-1	0	-1	0	-1	1141032	1142032	-1	-1	-1	-1	260	260	44	-1	-1	-1	-1	-1	-1	-1	-1	-1	6000	1000	1000	0	119032
118033	幻影击1段33级	230	立即进入隐身状态，同时提高自身移动速度[a2ff00]29%[-]持续[a2ff00]6[-]秒，再次释放对目标造成[a2ff00]48.61%[-]的物理伤害，并使目标眩晕，持续[a2ff00]3[-]秒	33	2190	0	-1	-1	-1	-1	0	1	167	0	1000	0	201	157	-1	0	-1	0	-1	0	-1	1141033	1142033	-1	-1	-1	-1	260	260	44	-1	-1	-1	-1	-1	-1	-1	-1	-1	6000	1000	1000	0	119033
118034	幻影击1段34级	230	立即进入隐身状态，同时提高自身移动速度[a2ff00]29%[-]持续[a2ff00]6[-]秒，再次释放对目标造成[a2ff00]49%[-]的物理伤害，并使目标眩晕，持续[a2ff00]3[-]秒	34	2270	0	-1	-1	-1	-1	0	1	167	0	1000	0	201	162	-1	0	-1	0	-1	0	-1	1141034	1142034	-1	-1	-1	-1	260	260	44	-1	-1	-1	-1	-1	-1	-1	-1	-1	6000	1000	1000	0	119034
118035	幻影击1段35级	230	立即进入隐身状态，同时提高自身移动速度[a2ff00]29%[-]持续[a2ff00]6[-]秒，再次释放对目标造成[a2ff00]49.39%[-]的物理伤害，并使目标眩晕，持续[a2ff00]3[-]秒	35	2350	0	-1	-1	-1	-1	0	1	167	0	1000	0	201	166	-1	0	-1	0	-1	0	-1	1141035	1142035	-1	-1	-1	-1	260	260	44	-1	-1	-1	-1	-1	-1	-1	-1	-1	6000	1000	1000	0	119035
118036	幻影击1段36级	230	立即进入隐身状态，同时提高自身移动速度[a2ff00]30.5%[-]持续[a2ff00]6[-]秒，再次释放对目标造成[a2ff00]49.79%[-]的物理伤害，并使目标眩晕，持续[a2ff00]3[-]秒	36	2435	0	-1	-1	-1	-1	0	1	167	0	1000	0	201	171	-1	0	-1	0	-1	0	-1	1141036	1142036	-1	-1	-1	-1	260	260	44	-1	-1	-1	-1	-1	-1	-1	-1	-1	6000	1000	1000	0	119036
118037	幻影击1段37级	230	立即进入隐身状态，同时提高自身移动速度[a2ff00]30.5%[-]持续[a2ff00]6[-]秒，再次释放对目标造成[a2ff00]50.18%[-]的物理伤害，并使目标眩晕，持续[a2ff00]3[-]秒	37	2520	0	-1	-1	-1	-1	0	1	167	0	1000	0	201	176	-1	0	-1	0	-1	0	-1	1141037	1142037	-1	-1	-1	-1	260	260	44	-1	-1	-1	-1	-1	-1	-1	-1	-1	6000	1000	1000	0	119037
118038	幻影击1段38级	230	立即进入隐身状态，同时提高自身移动速度[a2ff00]30.5%[-]持续[a2ff00]6[-]秒，再次释放对目标造成[a2ff00]50.58%[-]的物理伤害，并使目标眩晕，持续[a2ff00]3[-]秒	38	2610	0	-1	-1	-1	-1	0	1	167	0	1000	0	201	180	-1	0	-1	0	-1	0	-1	1141038	1142038	-1	-1	-1	-1	260	260	44	-1	-1	-1	-1	-1	-1	-1	-1	-1	6000	1000	1000	0	119038
118039	幻影击1段39级	230	立即进入隐身状态，同时提高自身移动速度[a2ff00]30.5%[-]持续[a2ff00]6[-]秒，再次释放对目标造成[a2ff00]50.97%[-]的物理伤害，并使目标眩晕，持续[a2ff00]3[-]秒	39	2695	0	-1	-1	-1	-1	0	1	167	0	1000	0	201	185	-1	0	-1	0	-1	0	-1	1141039	1142039	-1	-1	-1	-1	260	260	44	-1	-1	-1	-1	-1	-1	-1	-1	-1	6000	1000	1000	0	119039
118040	幻影击1段40级	230	立即进入隐身状态，同时提高自身移动速度[a2ff00]30.5%[-]持续[a2ff00]6[-]秒，再次释放对目标造成[a2ff00]51.36%[-]的物理伤害，并使目标眩晕，持续[a2ff00]3[-]秒	40	2785	0	-1	-1	-1	-1	0	1	167	0	1000	0	201	190	-1	0	-1	0	-1	0	-1	1141040	1142040	-1	-1	-1	-1	260	260	44	-1	-1	-1	-1	-1	-1	-1	-1	-1	6000	1000	1000	0	119040
118041	幻影击1段41级	230	立即进入隐身状态，同时提高自身移动速度[a2ff00]32%[-]持续[a2ff00]6[-]秒，再次释放对目标造成[a2ff00]51.76%[-]的物理伤害，并使目标眩晕，持续[a2ff00]3[-]秒	41	2875	0	-1	-1	-1	-1	0	1	167	0	1000	0	201	195	-1	0	-1	0	-1	0	-1	1141041	1142041	-1	-1	-1	-1	260	260	44	-1	-1	-1	-1	-1	-1	-1	-1	-1	6000	1000	1000	0	119041
118042	幻影击1段42级	230	立即进入隐身状态，同时提高自身移动速度[a2ff00]32%[-]持续[a2ff00]6[-]秒，再次释放对目标造成[a2ff00]52.15%[-]的物理伤害，并使目标眩晕，持续[a2ff00]3[-]秒	42	2970	0	-1	-1	-1	-1	0	1	167	0	1000	0	201	200	-1	0	-1	0	-1	0	-1	1141042	1142042	-1	-1	-1	-1	260	260	44	-1	-1	-1	-1	-1	-1	-1	-1	-1	6000	1000	1000	0	119042
118043	幻影击1段43级	230	立即进入隐身状态，同时提高自身移动速度[a2ff00]32%[-]持续[a2ff00]6[-]秒，再次释放对目标造成[a2ff00]52.55%[-]的物理伤害，并使目标眩晕，持续[a2ff00]3[-]秒	43	3065	0	-1	-1	-1	-1	0	1	167	0	1000	0	201	206	-1	0	-1	0	-1	0	-1	1141043	1142043	-1	-1	-1	-1	260	260	44	-1	-1	-1	-1	-1	-1	-1	-1	-1	6000	1000	1000	0	119043
118044	幻影击1段44级	230	立即进入隐身状态，同时提高自身移动速度[a2ff00]32%[-]持续[a2ff00]6[-]秒，再次释放对目标造成[a2ff00]52.94%[-]的物理伤害，并使目标眩晕，持续[a2ff00]3[-]秒	44	3160	0	-1	-1	-1	-1	0	1	167	0	1000	0	201	211	-1	0	-1	0	-1	0	-1	1141044	1142044	-1	-1	-1	-1	260	260	44	-1	-1	-1	-1	-1	-1	-1	-1	-1	6000	1000	1000	0	119044
118045	幻影击1段45级	230	立即进入隐身状态，同时提高自身移动速度[a2ff00]32%[-]持续[a2ff00]6[-]秒，再次释放对目标造成[a2ff00]53.33%[-]的物理伤害，并使目标眩晕，持续[a2ff00]3[-]秒	45	3260	0	-1	-1	-1	-1	0	1	167	0	1000	0	201	216	-1	0	-1	0	-1	0	-1	1141045	1142045	-1	-1	-1	-1	260	260	44	-1	-1	-1	-1	-1	-1	-1	-1	-1	6000	1000	1000	0	119045
118046	幻影击1段46级	230	立即进入隐身状态，同时提高自身移动速度[a2ff00]33.5%[-]持续[a2ff00]6[-]秒，再次释放对目标造成[a2ff00]53.73%[-]的物理伤害，并使目标眩晕，持续[a2ff00]3[-]秒	46	3360	0	-1	-1	-1	-1	0	1	167	0	1000	0	201	222	-1	0	-1	0	-1	0	-1	1141046	1142046	-1	-1	-1	-1	260	260	44	-1	-1	-1	-1	-1	-1	-1	-1	-1	6000	1000	1000	0	119046
118047	幻影击1段47级	230	立即进入隐身状态，同时提高自身移动速度[a2ff00]33.5%[-]持续[a2ff00]6[-]秒，再次释放对目标造成[a2ff00]54.12%[-]的物理伤害，并使目标眩晕，持续[a2ff00]3[-]秒	47	3465	0	-1	-1	-1	-1	0	1	167	0	1000	0	201	227	-1	0	-1	0	-1	0	-1	1141047	1142047	-1	-1	-1	-1	260	260	44	-1	-1	-1	-1	-1	-1	-1	-1	-1	6000	1000	1000	0	119047
118048	幻影击1段48级	230	立即进入隐身状态，同时提高自身移动速度[a2ff00]33.5%[-]持续[a2ff00]6[-]秒，再次释放对目标造成[a2ff00]54.52%[-]的物理伤害，并使目标眩晕，持续[a2ff00]3[-]秒	48	3570	0	-1	-1	-1	-1	0	1	167	0	1000	0	201	233	-1	0	-1	0	-1	0	-1	1141048	1142048	-1	-1	-1	-1	260	260	44	-1	-1	-1	-1	-1	-1	-1	-1	-1	6000	1000	1000	0	119048
118049	幻影击1段49级	230	立即进入隐身状态，同时提高自身移动速度[a2ff00]33.5%[-]持续[a2ff00]6[-]秒，再次释放对目标造成[a2ff00]54.91%[-]的物理伤害，并使目标眩晕，持续[a2ff00]3[-]秒	49	3675	0	-1	-1	-1	-1	0	1	167	0	1000	0	201	239	-1	0	-1	0	-1	0	-1	1141049	1142049	-1	-1	-1	-1	260	260	44	-1	-1	-1	-1	-1	-1	-1	-1	-1	6000	1000	1000	0	119049
118050	幻影击1段50级	230	立即进入隐身状态，同时提高自身移动速度[a2ff00]33.5%[-]持续[a2ff00]6[-]秒，再次释放对目标造成[a2ff00]55.3%[-]的物理伤害，并使目标眩晕，持续[a2ff00]3[-]秒	50	3780	0	-1	-1	-1	-1	0	1	167	0	1000	0	201	244	-1	0	-1	0	-1	0	-1	1141050	1142050	-1	-1	-1	-1	260	260	44	-1	-1	-1	-1	-1	-1	-1	-1	-1	6000	1000	1000	0	119050
118051	幻影击1段51级	230	立即进入隐身状态，同时提高自身移动速度[a2ff00]35%[-]持续[a2ff00]6[-]秒，再次释放对目标造成[a2ff00]55.7%[-]的物理伤害，并使目标眩晕，持续[a2ff00]3[-]秒	51	3895	0	-1	-1	-1	-1	0	1	167	0	1000	0	201	250	-1	0	-1	0	-1	0	-1	1141051	1142051	-1	-1	-1	-1	260	260	44	-1	-1	-1	-1	-1	-1	-1	-1	-1	6000	1000	1000	0	119051
118052	幻影击1段52级	230	立即进入隐身状态，同时提高自身移动速度[a2ff00]35%[-]持续[a2ff00]6[-]秒，再次释放对目标造成[a2ff00]56.09%[-]的物理伤害，并使目标眩晕，持续[a2ff00]3[-]秒	52	4005	0	-1	-1	-1	-1	0	1	167	0	1000	0	201	256	-1	0	-1	0	-1	0	-1	1141052	1142052	-1	-1	-1	-1	260	260	44	-1	-1	-1	-1	-1	-1	-1	-1	-1	6000	1000	1000	0	119052
118053	幻影击1段53级	230	立即进入隐身状态，同时提高自身移动速度[a2ff00]35%[-]持续[a2ff00]6[-]秒，再次释放对目标造成[a2ff00]56.48%[-]的物理伤害，并使目标眩晕，持续[a2ff00]3[-]秒	53	4120	0	-1	-1	-1	-1	0	1	167	0	1000	0	201	262	-1	0	-1	0	-1	0	-1	1141053	1142053	-1	-1	-1	-1	260	260	44	-1	-1	-1	-1	-1	-1	-1	-1	-1	6000	1000	1000	0	119053
118054	幻影击1段54级	230	立即进入隐身状态，同时提高自身移动速度[a2ff00]35%[-]持续[a2ff00]6[-]秒，再次释放对目标造成[a2ff00]56.88%[-]的物理伤害，并使目标眩晕，持续[a2ff00]3[-]秒	54	4235	0	-1	-1	-1	-1	0	1	167	0	1000	0	201	269	-1	0	-1	0	-1	0	-1	1141054	1142054	-1	-1	-1	-1	260	260	44	-1	-1	-1	-1	-1	-1	-1	-1	-1	6000	1000	1000	0	119054
118055	幻影击1段55级	230	立即进入隐身状态，同时提高自身移动速度[a2ff00]35%[-]持续[a2ff00]6[-]秒，再次释放对目标造成[a2ff00]57.27%[-]的物理伤害，并使目标眩晕，持续[a2ff00]3[-]秒	55	4355	0	-1	-1	-1	-1	0	1	167	0	1000	0	201	275	-1	0	-1	0	-1	0	-1	1141055	1142055	-1	-1	-1	-1	260	260	44	-1	-1	-1	-1	-1	-1	-1	-1	-1	6000	1000	1000	0	119055
118056	幻影击1段56级	230	立即进入隐身状态，同时提高自身移动速度[a2ff00]36.5%[-]持续[a2ff00]6[-]秒，再次释放对目标造成[a2ff00]57.67%[-]的物理伤害，并使目标眩晕，持续[a2ff00]3[-]秒	56	4475	0	-1	-1	-1	-1	0	1	167	0	1000	0	201	281	-1	0	-1	0	-1	0	-1	1141056	1142056	-1	-1	-1	-1	260	260	44	-1	-1	-1	-1	-1	-1	-1	-1	-1	6000	1000	1000	0	119056
118057	幻影击1段57级	230	立即进入隐身状态，同时提高自身移动速度[a2ff00]36.5%[-]持续[a2ff00]6[-]秒，再次释放对目标造成[a2ff00]58.06%[-]的物理伤害，并使目标眩晕，持续[a2ff00]3[-]秒	57	4595	0	-1	-1	-1	-1	0	1	167	0	1000	0	201	288	-1	0	-1	0	-1	0	-1	1141057	1142057	-1	-1	-1	-1	260	260	44	-1	-1	-1	-1	-1	-1	-1	-1	-1	6000	1000	1000	0	119057
118058	幻影击1段58级	230	立即进入隐身状态，同时提高自身移动速度[a2ff00]36.5%[-]持续[a2ff00]6[-]秒，再次释放对目标造成[a2ff00]58.45%[-]的物理伤害，并使目标眩晕，持续[a2ff00]3[-]秒	58	4720	0	-1	-1	-1	-1	0	1	167	0	1000	0	201	294	-1	0	-1	0	-1	0	-1	1141058	1142058	-1	-1	-1	-1	260	260	44	-1	-1	-1	-1	-1	-1	-1	-1	-1	6000	1000	1000	0	119058
118059	幻影击1段59级	230	立即进入隐身状态，同时提高自身移动速度[a2ff00]36.5%[-]持续[a2ff00]6[-]秒，再次释放对目标造成[a2ff00]58.85%[-]的物理伤害，并使目标眩晕，持续[a2ff00]3[-]秒	59	4850	0	-1	-1	-1	-1	0	1	167	0	1000	0	201	301	-1	0	-1	0	-1	0	-1	1141059	1142059	-1	-1	-1	-1	260	260	44	-1	-1	-1	-1	-1	-1	-1	-1	-1	6000	1000	1000	0	119059
118060	幻影击1段60级	230	立即进入隐身状态，同时提高自身移动速度[a2ff00]36.5%[-]持续[a2ff00]6[-]秒，再次释放对目标造成[a2ff00]59.24%[-]的物理伤害，并使目标眩晕，持续[a2ff00]3[-]秒	60	4975	0	-1	-1	-1	-1	0	1	167	0	1000	0	201	308	-1	0	-1	0	-1	0	-1	1141060	1142060	-1	-1	-1	-1	260	260	44	-1	-1	-1	-1	-1	-1	-1	-1	-1	6000	1000	1000	0	119060
118061	幻影击1段61级	230	立即进入隐身状态，同时提高自身移动速度[a2ff00]38%[-]持续[a2ff00]6[-]秒，再次释放对目标造成[a2ff00]59.64%[-]的物理伤害，并使目标眩晕，持续[a2ff00]3[-]秒	61	5110	0	-1	-1	-1	-1	0	1	167	0	1000	0	201	315	-1	0	-1	0	-1	0	-1	1141061	1142061	-1	-1	-1	-1	260	260	44	-1	-1	-1	-1	-1	-1	-1	-1	-1	6000	1000	1000	0	119061
118062	幻影击1段62级	230	立即进入隐身状态，同时提高自身移动速度[a2ff00]38%[-]持续[a2ff00]6[-]秒，再次释放对目标造成[a2ff00]60.03%[-]的物理伤害，并使目标眩晕，持续[a2ff00]3[-]秒	62	5240	0	-1	-1	-1	-1	0	1	167	0	1000	0	201	322	-1	0	-1	0	-1	0	-1	1141062	1142062	-1	-1	-1	-1	260	260	44	-1	-1	-1	-1	-1	-1	-1	-1	-1	6000	1000	1000	0	119062
118063	幻影击1段63级	230	立即进入隐身状态，同时提高自身移动速度[a2ff00]38%[-]持续[a2ff00]6[-]秒，再次释放对目标造成[a2ff00]60.42%[-]的物理伤害，并使目标眩晕，持续[a2ff00]3[-]秒	63	5380	0	-1	-1	-1	-1	0	1	167	0	1000	0	201	329	-1	0	-1	0	-1	0	-1	1141063	1142063	-1	-1	-1	-1	260	260	44	-1	-1	-1	-1	-1	-1	-1	-1	-1	6000	1000	1000	0	119063
118064	幻影击1段64级	230	立即进入隐身状态，同时提高自身移动速度[a2ff00]38%[-]持续[a2ff00]6[-]秒，再次释放对目标造成[a2ff00]60.82%[-]的物理伤害，并使目标眩晕，持续[a2ff00]3[-]秒	64	5515	0	-1	-1	-1	-1	0	1	167	0	1000	0	201	337	-1	0	-1	0	-1	0	-1	1141064	1142064	-1	-1	-1	-1	260	260	44	-1	-1	-1	-1	-1	-1	-1	-1	-1	6000	1000	1000	0	119064
118065	幻影击1段65级	230	立即进入隐身状态，同时提高自身移动速度[a2ff00]38%[-]持续[a2ff00]6[-]秒，再次释放对目标造成[a2ff00]61.21%[-]的物理伤害，并使目标眩晕，持续[a2ff00]3[-]秒	65	5655	0	-1	-1	-1	-1	0	1	167	0	1000	0	201	344	-1	0	-1	0	-1	0	-1	1141065	1142065	-1	-1	-1	-1	260	260	44	-1	-1	-1	-1	-1	-1	-1	-1	-1	6000	1000	1000	0	119065
118066	幻影击1段66级	230	立即进入隐身状态，同时提高自身移动速度[a2ff00]39.5%[-]持续[a2ff00]6[-]秒，再次释放对目标造成[a2ff00]61.61%[-]的物理伤害，并使目标眩晕，持续[a2ff00]3[-]秒	66	5800	0	-1	-1	-1	-1	0	1	167	0	1000	0	201	352	-1	0	-1	0	-1	0	-1	1141066	1142066	-1	-1	-1	-1	260	260	44	-1	-1	-1	-1	-1	-1	-1	-1	-1	6000	1000	1000	0	119066
118067	幻影击1段67级	230	立即进入隐身状态，同时提高自身移动速度[a2ff00]39.5%[-]持续[a2ff00]6[-]秒，再次释放对目标造成[a2ff00]62%[-]的物理伤害，并使目标眩晕，持续[a2ff00]3[-]秒	67	5945	0	-1	-1	-1	-1	0	1	167	0	1000	0	201	359	-1	0	-1	0	-1	0	-1	1141067	1142067	-1	-1	-1	-1	260	260	44	-1	-1	-1	-1	-1	-1	-1	-1	-1	6000	1000	1000	0	119067
118068	幻影击1段68级	230	立即进入隐身状态，同时提高自身移动速度[a2ff00]39.5%[-]持续[a2ff00]6[-]秒，再次释放对目标造成[a2ff00]62.39%[-]的物理伤害，并使目标眩晕，持续[a2ff00]3[-]秒	68	6090	0	-1	-1	-1	-1	0	1	167	0	1000	0	201	367	-1	0	-1	0	-1	0	-1	1141068	1142068	-1	-1	-1	-1	260	260	44	-1	-1	-1	-1	-1	-1	-1	-1	-1	6000	1000	1000	0	119068
118069	幻影击1段69级	230	立即进入隐身状态，同时提高自身移动速度[a2ff00]39.5%[-]持续[a2ff00]6[-]秒，再次释放对目标造成[a2ff00]62.79%[-]的物理伤害，并使目标眩晕，持续[a2ff00]3[-]秒	69	6240	0	-1	-1	-1	-1	0	1	167	0	1000	0	201	375	-1	0	-1	0	-1	0	-1	1141069	1142069	-1	-1	-1	-1	260	260	44	-1	-1	-1	-1	-1	-1	-1	-1	-1	6000	1000	1000	0	119069
118070	幻影击1段70级	230	立即进入隐身状态，同时提高自身移动速度[a2ff00]39.5%[-]持续[a2ff00]6[-]秒，再次释放对目标造成[a2ff00]63.18%[-]的物理伤害，并使目标眩晕，持续[a2ff00]3[-]秒	70	6395	0	-1	-1	-1	-1	0	1	167	0	1000	0	201	383	-1	0	-1	0	-1	0	-1	1141070	1142070	-1	-1	-1	-1	260	260	44	-1	-1	-1	-1	-1	-1	-1	-1	-1	6000	1000	1000	0	119070
118071	幻影击1段71级	230	立即进入隐身状态，同时提高自身移动速度[a2ff00]41%[-]持续[a2ff00]6[-]秒，再次释放对目标造成[a2ff00]63.58%[-]的物理伤害，并使目标眩晕，持续[a2ff00]3[-]秒	71	6550	0	-1	-1	-1	-1	0	1	167	0	1000	0	201	391	-1	0	-1	0	-1	0	-1	1141071	1142071	-1	-1	-1	-1	260	260	44	-1	-1	-1	-1	-1	-1	-1	-1	-1	6000	1000	1000	0	119071
118072	幻影击1段72级	230	立即进入隐身状态，同时提高自身移动速度[a2ff00]41%[-]持续[a2ff00]6[-]秒，再次释放对目标造成[a2ff00]63.97%[-]的物理伤害，并使目标眩晕，持续[a2ff00]3[-]秒	72	6705	0	-1	-1	-1	-1	0	1	167	0	1000	0	201	400	-1	0	-1	0	-1	0	-1	1141072	1142072	-1	-1	-1	-1	260	260	44	-1	-1	-1	-1	-1	-1	-1	-1	-1	6000	1000	1000	0	119072
118073	幻影击1段73级	230	立即进入隐身状态，同时提高自身移动速度[a2ff00]41%[-]持续[a2ff00]6[-]秒，再次释放对目标造成[a2ff00]64.36%[-]的物理伤害，并使目标眩晕，持续[a2ff00]3[-]秒	73	6870	0	-1	-1	-1	-1	0	1	167	0	1000	0	201	408	-1	0	-1	0	-1	0	-1	1141073	1142073	-1	-1	-1	-1	260	260	44	-1	-1	-1	-1	-1	-1	-1	-1	-1	6000	1000	1000	0	119073
118074	幻影击1段74级	230	立即进入隐身状态，同时提高自身移动速度[a2ff00]41%[-]持续[a2ff00]6[-]秒，再次释放对目标造成[a2ff00]64.76%[-]的物理伤害，并使目标眩晕，持续[a2ff00]3[-]秒	74	7030	0	-1	-1	-1	-1	0	1	167	0	1000	0	201	417	-1	0	-1	0	-1	0	-1	1141074	1142074	-1	-1	-1	-1	260	260	44	-1	-1	-1	-1	-1	-1	-1	-1	-1	6000	1000	1000	0	119074
118075	幻影击1段75级	230	立即进入隐身状态，同时提高自身移动速度[a2ff00]41%[-]持续[a2ff00]6[-]秒，再次释放对目标造成[a2ff00]65.15%[-]的物理伤害，并使目标眩晕，持续[a2ff00]3[-]秒	75	7195	0	-1	-1	-1	-1	0	1	167	0	1000	0	201	426	-1	0	-1	0	-1	0	-1	1141075	1142075	-1	-1	-1	-1	260	260	44	-1	-1	-1	-1	-1	-1	-1	-1	-1	6000	1000	1000	0	119075
118076	幻影击1段76级	230	立即进入隐身状态，同时提高自身移动速度[a2ff00]42.5%[-]持续[a2ff00]6[-]秒，再次释放对目标造成[a2ff00]65.55%[-]的物理伤害，并使目标眩晕，持续[a2ff00]3[-]秒	76	7365	0	-1	-1	-1	-1	0	1	167	0	1000	0	201	435	-1	0	-1	0	-1	0	-1	1141076	1142076	-1	-1	-1	-1	260	260	44	-1	-1	-1	-1	-1	-1	-1	-1	-1	6000	1000	1000	0	119076
118077	幻影击1段77级	230	立即进入隐身状态，同时提高自身移动速度[a2ff00]42.5%[-]持续[a2ff00]6[-]秒，再次释放对目标造成[a2ff00]65.94%[-]的物理伤害，并使目标眩晕，持续[a2ff00]3[-]秒	77	7540	0	-1	-1	-1	-1	0	1	167	0	1000	0	201	444	-1	0	-1	0	-1	0	-1	1141077	1142077	-1	-1	-1	-1	260	260	44	-1	-1	-1	-1	-1	-1	-1	-1	-1	6000	1000	1000	0	119077
118078	幻影击1段78级	230	立即进入隐身状态，同时提高自身移动速度[a2ff00]42.5%[-]持续[a2ff00]6[-]秒，再次释放对目标造成[a2ff00]66.33%[-]的物理伤害，并使目标眩晕，持续[a2ff00]3[-]秒	78	7710	0	-1	-1	-1	-1	0	1	167	0	1000	0	201	453	-1	0	-1	0	-1	0	-1	1141078	1142078	-1	-1	-1	-1	260	260	44	-1	-1	-1	-1	-1	-1	-1	-1	-1	6000	1000	1000	0	119078
118079	幻影击1段79级	230	立即进入隐身状态，同时提高自身移动速度[a2ff00]42.5%[-]持续[a2ff00]6[-]秒，再次释放对目标造成[a2ff00]66.73%[-]的物理伤害，并使目标眩晕，持续[a2ff00]3[-]秒	79	7890	0	-1	-1	-1	-1	0	1	167	0	1000	0	201	463	-1	0	-1	0	-1	0	-1	1141079	1142079	-1	-1	-1	-1	260	260	44	-1	-1	-1	-1	-1	-1	-1	-1	-1	6000	1000	1000	0	119079
118080	幻影击1段80级	230	立即进入隐身状态，同时提高自身移动速度[a2ff00]42.5%[-]持续[a2ff00]6[-]秒，再次释放对目标造成[a2ff00]67.12%[-]的物理伤害，并使目标眩晕，持续[a2ff00]3[-]秒	80	8070	0	-1	-1	-1	-1	0	1	167	0	1000	0	201	472	-1	0	-1	0	-1	0	-1	1141080	1142080	-1	-1	-1	-1	260	260	44	-1	-1	-1	-1	-1	-1	-1	-1	-1	6000	1000	1000	0	119080
118081	幻影击1段81级	230	立即进入隐身状态，同时提高自身移动速度[a2ff00]44%[-]持续[a2ff00]6[-]秒，再次释放对目标造成[a2ff00]67.52%[-]的物理伤害，并使目标眩晕，持续[a2ff00]3[-]秒	81	8255	0	-1	-1	-1	-1	0	1	167	0	1000	0	201	482	-1	0	-1	0	-1	0	-1	1141081	1142081	-1	-1	-1	-1	260	260	44	-1	-1	-1	-1	-1	-1	-1	-1	-1	6000	1000	1000	0	119081
118082	幻影击1段82级	230	立即进入隐身状态，同时提高自身移动速度[a2ff00]44%[-]持续[a2ff00]6[-]秒，再次释放对目标造成[a2ff00]67.91%[-]的物理伤害，并使目标眩晕，持续[a2ff00]3[-]秒	82	8440	0	-1	-1	-1	-1	0	1	167	0	1000	0	201	492	-1	0	-1	0	-1	0	-1	1141082	1142082	-1	-1	-1	-1	260	260	44	-1	-1	-1	-1	-1	-1	-1	-1	-1	6000	1000	1000	0	119082
118083	幻影击1段83级	230	立即进入隐身状态，同时提高自身移动速度[a2ff00]44%[-]持续[a2ff00]6[-]秒，再次释放对目标造成[a2ff00]68.3%[-]的物理伤害，并使目标眩晕，持续[a2ff00]3[-]秒	83	8625	0	-1	-1	-1	-1	0	1	167	0	1000	0	201	502	-1	0	-1	0	-1	0	-1	1141083	1142083	-1	-1	-1	-1	260	260	44	-1	-1	-1	-1	-1	-1	-1	-1	-1	6000	1000	1000	0	119083
