Id	Desc	StrDictionary
4817	商城赠送_描述	对方赠送信息已经达到上限
4818	商城赠送_描述	对方代付信息已经达到上限
4819	商城赠送_邮件	您好，您于{0}年{1}月{2}日发送给{3}的代付信息已经因为过期而被删除。
4820	商城赠送_邮件	您好，您于{0}年{1}月{2}日收到的来自{3}的赠送信息已经因为过期而被删除了。
4821	商城赠送_邮件	您购买的商品已经以邮件的形式赠送给了您的好友{0}，请您的好友务必在30天内接收商品，以免造成不必要的损失。
4822	商城赠送_说明	赠送商品只能使用非绑定点券。#rVIP分页以及限时限量的商品不能赠送他人。#r找人代付仅能在双方互为好友的情况下成功。
4823	商城赠送_邮件	很抱歉，您的好友{0}残忍的拒绝了您于{1}年{2}月{3}日发送的代付申请。
4824	武林大会论剑_UI_20141209	恭喜您，进入{0}。
4825	武林大会论剑_UI_20141209	很遗憾，止步{0}。
4826	商城赠送_提示_20141209	赠送失败，请您继续尝试
4827	商城赠送_提示_20141209	领取失败，请您继续尝试
4828	商城赠送_提示_20141209	您的商品已经赠送成功
4829	商城赠送_提示_20141209	支付失败，请您再次尝试
4830	商城赠送_提示_20141209	拒绝失败，请您再次尝试
4831	商城赠送_提示_20141209	您不是对方的好友
4832	vip奖励_描述_20141209	◆各副本每日组队次数增加——#r
4833	vip奖励_描述_20141209	
4834	vip奖励_描述_20141209	◆开启扫荡功能的副本如下——#r
4835	vip奖励_描述_20141209	◆您可以在世界名人录直接挑战排名前100的玩家#r
4836	四大恶人_描述_20141209	副本模式:
4837	四大恶人_描述_20141209	组队
4838	四大恶人_描述_20141209	活动时间:
4839	四大恶人_描述_20141209	{0}-{1}、{2}-{3}
4840	四大恶人_描述_20141209	地图提示：
4841	四大恶人_描述_20141209	标识恶人可能出现的地点
4842	四大恶人_描述_20141209	提示:
4843	四大恶人_描述_20141209	1、需要寻找恶人的位置将其清除
4844	四大恶人_描述_20141209	2、全队在恶人附近才能进入副本
4845	组队跟随_提示_20141209	当前出于跟随状态，不能接取跑商
4846	四大恶人_描述_20141209	全天
4847	四大恶人_描述_20141209	参与等级:
4848	四大恶人_描述_20141209	活动时间:
4849	四大恶人_描述_20141209	四大恶人
4850	四大恶人_描述_20141209	队友跟随
4851	四大恶人_描述_20141209	召唤队友
4852	商城赠送_提示_20141209	您已成功领取了对方的赠送商品
4853	VIP13升级_系统公告_20141209	恭贺冒险者{0}升级到VIP{1}！愿星辰照耀在他的旅途！
4854	VIP14升级_系统公告_20141210	恭贺冒险者{0}升级到VIP{1}！愿满月为他的力量祝福！
4855	VIP15升级_系统公告_20141211	恭贺冒险者{0}升级到VIP{1}！愿太阳的荣耀与他共存！
4856	春节_UI_20141209	新春拜年
4857	春节_UI_20141209	好运抢红包
4858	春节_UI_20141209	拜年[ed5a26]2[-]次
4859	春节_UI_20141209	拜年[ed5a26]5[-]次
4860	春节_UI_20141209	拜年[ed5a26]10[-]次
4861	春节_UI_20141209	拜年[ed5a26]15[-]次
4862	春节_UI_20141209	2月26日即可领取
4863	春节_UI_20141209	活动时间：{0}年{1}月{2}日—{3}年{4}月{5}日
4864	春节_UI_20141209	拜年
4865	春节_UI_20141209	活动说明
4866	春节_UI_20141209	包红包
4867	春节_UI_20141209	抢红包
4868	春节_UI_20141209	5人限量大红包#r（每人只可抢一次）
4869	春节_UI_20141209	10人限量大红包#r（每人只可抢一次）
4870	春节_UI_20141209	限额大红包#r（30秒后可再抢）
4871	春节_UI_20141209	世界
4872	春节_UI_20141209	公会
4873	春节_UI_20141209	只能使用非绑定点券
4874	春节_UI_20141209	红包积分排行
4875	春节_UI_20141209	积分排行奖励
4876	春节_UI_20141209	春节快乐，红包拿来！包个红包一声吼，抢个红包过大年！
4877	春节_UI_20141209	[fa0101]注：发放到世界的红包所获得的积分为发放到公会的红包的两倍
4878	春节_UI_20141209	抢红包：当有人发放红包时，系统会向世界通报，界面上会出现玩家送出的大红包，您可以点击参与抢红包活动，赶快来试试您的手速和运气吧！
4879	春节_UI_20141209	红包类型：
4880	春节_UI_20141209	限额大红包—此类型红包每30秒可抢夺1次，抢夺成功后获得10点券
4881	春节_UI_20141209	限量大红包—此类型红包每份只能被抢夺固定次数，抢夺成功后会随机分配到部分金额，金额大小全看大家手气啦！
4882	春节_UI_20141209	包红包：您可以向[05e53f]世界或公会[-]发放最低额度为[fa0101]100点券[-]的春节红包，收看到消息的玩家会对您的红包进行抢夺哟~
4883	vip奖励_描述_20141209	  ·废弃都市#r
4884	vip奖励_描述_20141209	  ·机械研究所#r
4885	vip奖励_描述_20141209	  ·冰冻地下墓地#r
4886	vip奖励_描述_20141209	  ·黄昏要塞#r
4887	vip奖励_描述_20141209	  ·雷纳堡#r
4888	商城赠送_提示_20141209	请选择一位玩家
4889	商城赠送_UI_20141209	拒绝
4890	春节_UI_20141209	发放红包累计积分：
4891	春节_UI_20141209	活动时间：{0}年{1}月{2}日—{3}年{4}月{5}日
4892	情人节_UI_20141210	玫瑰传情
4893	情人节_UI_20141210	信物定情
4894	情人节_UI_20141210	活动时间：{0}年{1}月{2}日—{3}年{4}月{5}日{6}时
4895	情人节_UI_20141210	送人玫瑰，手有余香。#r在这个充满情意的节日里，我们要勇敢的表达爱意~送花排行榜前50名的情圣们更能得到一份祝福好礼!
4896	情人节_UI_20141210	玫瑰围心，情感随心。#r在这个充满情意的节日里，想知道你会是谁的男神女神么？收花排行榜前50名的宠儿们更能得到一份祝福好礼！
4897	情人节_UI_20141210	送花排行榜
4898	情人节_UI_20141210	收花排行榜
4899	情人节_UI_20141210	我要送花
4900	情人节_UI_20141210	对心仪对象使用[33ccff]【小捧玫瑰】[-]或[cc66ff]【大捧玫瑰】[-]也会计算为送花和收花数量
4901	情人节_UI_20141210	活动奖励
4902	情人节_UI_20141210	玫瑰获取方式：活动期间，每天[ff0000]上线后的2小时内[-]，可在领奖界面的节日分页中分时段领取玫瑰礼包，开启玫瑰礼包可获得玫瑰。
4903	情人节_UI_20141210	排行榜说明：#r送花排行榜为活动期间累计送出玫瑰花数量的排行榜#r收花排行榜为活动期间累计收到玫瑰花数量的排行榜
4904	情人节_UI_20141210	排行榜奖励：2月14日20时以邮件形式发放榜单奖励（排行榜前50名玩家均可获得排行榜奖励）
4905	情人节_UI_20141210	1个[33ccff]【小捧玫瑰】[-]=99朵玫瑰花
4906	情人节_UI_20141210	1个[cc66ff]【大捧玫瑰】[-]=999朵玫瑰花
4907	情人节_UI_20141210	排行榜奖励信息
4908	情人节_UI_20141210	每日玫瑰奖励
4909	情人节_UI_20141210	信物表心，终身定情#r[fa0101]活动期间[-]侠士可以携带定情信物与自己心意相通之人组队，并携带[fa0101]至少一束玫瑰[-]以信物定情。定情后示爱者的定情信物将转交给对方，信物上刻有宣誓时间、宣誓者和玫瑰数量。[fa0101]但信物所用玫瑰花不会记录在鲜花榜上[-]
4910	情人节_UI_20141210	情人节专属定情信物：
4911	情人节_UI_20141210	[ff8a00]【龙佩】、【凤佩】[-]：送花、收花排行榜第1名（全服唯一）
4912	情人节_UI_20141210	[f245ec]【情人结】、【锁心链】[-]：送花、收花排行榜第2名—第10名
4913	情人节_UI_20141210	[f245ec]【锁心链】[-]：收花排行榜第2名—第10名
4914	情人节_UI_20141210	[00c0ff]【同心锁】、【通心匙】[-]：送花、收花排行榜第11名—第50名，也可由巧克力礼包、巧克力蛋糕大礼包开出
4915	情人节_UI_20141210	[00c0ff]【通心匙】[-]：收花排行榜第11名—第50名，巧克力礼包，巧克力蛋糕大礼包
4916	情人节_UI_20141210	[fa0101]注：除[00c0ff]【同心锁】[-]和[00c0ff]【通心匙】[-]外的定情信物使用时会播放世界公告
4917	情人节_UI_20141210	购买玫瑰
4918	情人节_UI_20141210	获取信物
4919	春节_UI_20141209	[ff9933]羊年年兽[-]已经出现，各位侠士们速速前往征服它吧！
4920	春节_UI_20141209	[恭贺]{0}所带领的小队成功击杀了羊年年兽，并获得了丰厚的奖励！
4921	春节_UI_20141209	我为世界同仁包了封[fa0101]{0}点券[-]的大红包，真是壕气冲云啊！<a>[佳节已至，点击此处抢红包]</a>
4922	春节_UI_20141209	我为世界同仁包了封[fa0101]{0}点券[-]的大红包，真是壕气冲云啊！<a>[佳节已至，点击此处抢红包]</a>
4923	魔灵_UI	已经激活的魂器{0}/2
4924	消费返利_UI描述_20141210	消费福利
4925	消费返利_UI描述_20141210	已消费:
4926	消费返利_UI描述_20141210	消费
4927	消费返利_UI描述_20141210	领取
4928	vip奖励_描述_20141209	天龙八部VIP发福利啦，由于您VIPLv达到VIP{0}，现赠送您七级生命符文作为奖励，祝您游戏愉快。
4929	科技苑_UI_20141210	已满级
4930	四大恶人_滚屏公告_20141211	【世界BOSS预告】凛夜已至，嫉妒与血之魔降临，各位冒险者请前往活动界面，参与挑战！
4931	四大恶人_滚屏公告_20141211	【世界BOSS】活动将于2分钟后开启，冒险者们准备好了吗？
4932	四大恶人_滚屏公告_20141211	【世界BOSS】活动将于5分钟后开启，请做好准备！
4933	四大恶人_滚屏公告_20141211	恶魔暂时退却，冒险者请稍做休息！
4934	四大恶人_滚屏公告_20141211	感谢冒险者相助，恶魔已被击退！
4935	四大恶人_滚屏公告_20141211	【世界BOSS】再临，世界需要您的拯救！
4936	春节_UI_20141209	活动说明
4937	情人节_UI_20141210	送花
4938	情人节_UI_20141210	收花
4939	情人节_UI_20141210	排行奖励
4940	四大恶人_UI_201412011	{0}~{1}
4941	四大恶人_UI_201412011	[00c0ff]恶人[-]正在[ffe400]{0}[-]、[ffe400]{1}[-]、[ffe400]{2}[-]作乱
4942	四大恶人_UI_201412011	[ff8a00]恶人精英[-]正在[ffe400]{0}[-]作乱
4943	四大恶人_UI_201412011	感谢各位大侠相助，恶人已经被清除。
4944	四大恶人_UI_201412011	感谢各位大侠相助，精英恶人已经被清除。
4945	神器_UI_201412011	神兵降临，<a>【{0}】</a>经过多番考验终于获得了<a>【{1}】</a>！
4946	神器_提示_201412011	背包内神节碎片数量不足，无法提升神器技能。
4947	神器_提示_201412011	当前技能已达上限，请更换更高等级的神器后再提升。
4948	神器_提示_201412011	成功替换当前神器属性！
4949	神器_提示_201412011	成功！神器技能{0}等级提升到{1}级！
4950	神器_提示_201412011	当前携带点券不足，无法培养。
4951	神器_提示_201412011	当前携带神节碎片不足，无法培养。
4952	神器_提示_201412011	当前携带金币不足，无法培养。
4953	神器_提示_201412011	神器属性价值较高，确定替换培养结果？
4954	神器_提示_201412011	神器属性价值较高，确定回退培养结果？
4955	神器_提示_201412011	培养效果已回退。
4956	神器_提示_201412011	培养成功，请查看新生成的属性！
4957	神器_UI_201412011	神器
4958	神器_UI_201412011	技能升级
4959	神器_UI_201412011	升级所需碎片数
4960	神器_UI_201412011	无
4961	神器_UI_201412011	背包内金刚砂数量不足，无法进行属性锁定操作。
4962	神器_UI_201412011	神器技能名称
4963	神器_UI_201412011	神器技能等级
4964	神器_UI_201412011	当前神器技能等级已达上限，无法再提升
4965	神器_UI_201412011	锁定{0}条属性，培养额外消耗{1}个金刚砂
4966	神器_UI_201412011	当前未装备神器
4967	神器_UI_201412011	替换属性
4968	神器_UI_201412011	回退
4969	宠物_提示_201412011	花费{0}点券抽取宠物(优先扣除绑定点券)
4970	SNS_UI	分享到facebook
4971	SNS_UI	每日第一次分享即可获得10000金币奖励
4972	宠物技能书（橙）_公告_20141212	<a>【{0}】</a>开启【黄金宝箱】，获得了一本稀世罕见的<a>【{1}】</a>！
4973	萧峰虚竹侠客_公告_20141212	<a>【{0}】</a>开启【黄金宝箱】，获得了传说侠客<a>【{1}】</a>！
4974	李秋水魔灵_公告_20141212	<a>【{0}】</a>开启【黄金宝箱】，幸运地得到了<a>【{1}】</a>魔灵的眷顾！
4975	四大恶人_UI_20141212	{0}级以上
4976	四大恶人_UI_20141212	状态：[00c0ff]恶人[-]已经被消除了
4977	四大恶人_UI_20141212	状态：[ff8a00]恶人精英[-]已经被消除了
4978	四大恶人_UI_20141212	[ffe400]击杀恶人掉落神节碎片[-]
4979	VIP奖励_描述_20141212	你的VIP等级不满足该副本扫荡要求
4980	VIP奖励_描述_20141212	当前状态不可扫荡
4981	VIP奖励_描述_20141212	你的剩余次数不足
4982	神器_UI_201412011	金币培养
4983	神器_UI_201412011	点券培养
4984	神器_UI_201412011	神节碎片
4985	语音_UI_201412011	公会语音自动播放
4986	语音_UI_201412011	队伍语音自动播放
4987	语音_UI_201412011	师门语音自动播放
4988	语音_UI_201412011	清除语音缓存
4989	神器_UI_201412011	新神器继承材料装备最高强化打星效果，及原神器技能属性。
4990	神器_UI_201412011	更换
4991	神器_UI_201412011	点击图标查看详细信息，勾选后确定将其作为材料
4992	神器_UI_201412011	确定
4993	神器_UI_201412011	培养前属性
4994	神器_UI_201412011	培养后属性
4995	神器_UI_201412011	属性培养结果
4996	神器_UI_201412011	下一级
4997	神器_UI_201412011	锁定的属性，培养时不会改变种类和数值
4998	神器_UI_201412011	EXP培养
4999	神器_提示_201412011	当前人物EXP不足，无法培养。
5000	神器_UI_201412011	人物EXP
5001	神器_UI_201412011	放弃
5002	神器_提示_201412011	放弃后将无法替换本次洗练结果，是否继续？
5003	神器_UI_201412011	确定
5004	神器_UI_201412011	取消
5005	四大恶人_提示_20141215	活动未开启
5006	四大恶人_提示_20141215	队员{0}不在队长周围{1}范围内，不能开启副本
5007	四大恶人_提示_20141215	恶人们暂时退却了，大侠请稍作歇息
5008	四大恶人_提示_20141215	对不起，您不是队长
5009	四大恶人_提示_20141215	对不起，队员{0}未达到{1}级，不能开启副本
5010	四大恶人_提示_20141215	恶人逃窜到其他地方，麻烦大侠再去搜寻
5011	更新_提示	我知道了
5012	情人节_UI_20141210	选择好友
5013	情人节_UI_20141210	确定赠送该好友玫瑰吗？
5014	情人节_UI_20141210	赠送玫瑰数量
5015	情人节_UI_20141210	您确定要将{0}赠送给{1}吗？
5016	情人节_UI_20141210	使用玫瑰数量
5017	app评分_UI_20141215	冒险者联盟诚心邀请您，给我们一个5星好评吧！您的肯定是我们前进的动力，喵~
5018	app评分_UI_20141215	现在去评价
5019	app评分_UI_20141215	评价
5020	武林大会_UI_20141209	请您尽快报名。
5021	app评分_UI_20141215	请给我们好评
5022	app评分_UI_20141215	如果喜欢这个游戏，请给我们评分鼓励吧!
5023	app评分_UI_20141215	去给评价
5024	app评分_UI_20141215	稍后提醒
5025	app评分_UI_20141215	残忍拒绝
5026	组队跟随_UI_20141215	在你附近未找到符合跟随条件的队友
5027	组队跟随_UI_20141215	当前出于跟随状态，不可使用技能
5028	聊天_提示_20141215	10级以下玩家不可在世界频道发言
5029	消费返利_UI描述_20141215	活动时间：{0}月{1}日00:00至{2}月{3}日23:59
5030	消费返利_UI描述_20141215	(说明：此次活动只针对未绑点券)
5031	消费返利_UI描述_20141215	(说明：此次活动只针对绑定点券)
5032	消费返利_UI描述_20141215	(说明：此次活动只针对金币)
