Id	Desc	ModelId	EffectId	Component	SetId	Durable	HP	HP_Per	MP	MP_Per	PhysicsAttack	PhysicsAttack_Per	MagicAttack	MagicAttack_Per	PhysicsDefence	PhysicsDefence_Per	MagicDefence	MagicDefence_Per	AttackSpeed	AttackSpeed_Per	AllAttack	AllAttack_Per	AllDefence	AllDefence_Per	AddAttrType1	AddAttrValue1	AddAttrPer1	AddAttrType2	AddAttrValue2	AddAttrPer2	AddAttrType3	AddAttrValue3	AddAttrPer3	AddAttrType4	AddAttrValue4	AddAttrPer4	AttrFactorMin	AttrFactorMax
36409	散件紫魔导师鞋子(90)	-1	-1	6	-1	-1	0	0	0	0	0	0	0	0	0	0	447	0	-1	0	0	0	0	0	-1	0	0	8	1617	0	-1	0	0	10	422	0	-0.2	0.2
36410	散件紫魔导师鞋子(100)	-1	-1	6	-1	-1	0	0	0	0	0	0	0	0	0	0	528	0	-1	0	0	0	0	0	-1	0	0	8	1787	0	-1	0	0	10	464	0	-0.2	0.2
36501	散件紫魔导师手腕(10)	-1	-1	5	-1	-1	815	0	0	0	0	0	0	0	39	0	0	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	176	0	-0.2	0.2
36502	散件紫魔导师手腕(20)	-1	-1	5	-1	-1	1258	0	0	0	0	0	0	0	55	0	0	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	260	0	-0.2	0.2
36503	散件紫魔导师手腕(30)	-1	-1	5	-1	-1	1763	0	0	0	0	0	0	0	73	0	0	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	343	0	-0.2	0.2
36504	散件紫魔导师手腕(40)	-1	-1	5	-1	-1	2338	0	0	0	0	0	0	0	94	0	0	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	427	0	-0.2	0.2
36505	散件紫魔导师手腕(50)	-1	-1	5	-1	-1	2988	0	0	0	0	0	0	0	117	0	0	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	510	0	-0.2	0.2
36506	散件紫魔导师手腕(60)	-1	-1	5	-1	-1	3724	0	0	0	0	0	0	0	143	0	0	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	594	0	-0.2	0.2
36507	散件紫魔导师手腕(70)	-1	-1	5	-1	-1	4554	0	0	0	0	0	0	0	173	0	0	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	677	0	-0.2	0.2
36508	散件紫魔导师手腕(80)	-1	-1	5	-1	-1	5485	0	0	0	0	0	0	0	206	0	0	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	761	0	-0.2	0.2
36509	散件紫魔导师手腕(90)	-1	-1	5	-1	-1	6531	0	0	0	0	0	0	0	244	0	0	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	844	0	-0.2	0.2
36510	散件紫魔导师手腕(100)	-1	-1	5	-1	-1	7703	0	0	0	0	0	0	0	285	0	0	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	928	0	-0.2	0.2
36601	散件紫魔导师武器(10)	-1	-1	1	-1	-1	0	0	0	0	0	0	388	0	0	0	0	0	0.6	0	0	0	0	0	7	284	0	-1	0	0	9	198	0	-1	0	0	-0.2	0.2
36602	散件紫魔导师武器(20)	9	-1	1	-1	-1	0	0	0	0	0	0	657	0	0	0	0	0	0.6	0	0	0	0	0	7	419	0	-1	0	0	9	292	0	-1	0	0	-0.2	0.2
36603	散件紫魔导师武器(30)	9	-1	1	-1	-1	0	0	0	0	0	0	967	0	0	0	0	0	0.6	0	0	0	0	0	7	553	0	-1	0	0	9	386	0	-1	0	0	-0.2	0.2
36604	散件紫魔导师武器(40)	7	-1	1	-1	-1	0	0	0	0	0	0	1317	0	0	0	0	0	0.6	0	0	0	0	0	7	688	0	-1	0	0	9	480	0	-1	0	0	-0.2	0.2
36605	散件紫魔导师武器(50)	9	-1	1	-1	-1	0	0	0	0	0	0	1715	0	0	0	0	0	0.6	0	0	0	0	0	7	822	0	-1	0	0	9	574	0	-1	0	0	-0.2	0.2
36606	散件紫魔导师武器(60)	9	-1	1	-1	-1	0	0	0	0	0	0	2164	0	0	0	0	0	0.6	0	0	0	0	0	7	957	0	-1	0	0	9	668	0	-1	0	0	-0.2	0.2
36607	散件紫魔导师武器(70)	9	-1	1	-1	-1	0	0	0	0	0	0	2672	0	0	0	0	0	0.6	0	0	0	0	0	7	1091	0	-1	0	0	9	762	0	-1	0	0	-0.2	0.2
36608	散件紫魔导师武器(80)	9	-1	1	-1	-1	0	0	0	0	0	0	3241	0	0	0	0	0	0.6	0	0	0	0	0	7	1225	0	-1	0	0	9	856	0	-1	0	0	-0.2	0.2
36609	散件紫魔导师武器(90)	9	-1	1	-1	-1	0	0	0	0	0	0	3881	0	0	0	0	0	0.6	0	0	0	0	0	7	1360	0	-1	0	0	9	950	0	-1	0	0	-0.2	0.2
36610	散件紫魔导师武器(100)	9	-1	1	-1	-1	0	0	0	0	0	0	4597	0	0	0	0	0	0.6	0	0	0	0	0	7	1501	0	-1	0	0	9	1044	0	-1	0	0	-0.2	0.2
36701	散件紫魔导师饰品1(10)	-1	-1	7	-1	-1	0	0	0	0	0	0	106	0	0	0	0	0	-1	0	0	0	0	0	7	126	0	-1	0	0	9	264	0	-1	0	0	-0.2	0.2
36702	散件紫魔导师饰品1(20)	-1	-1	7	-1	-1	0	0	0	0	0	0	179	0	0	0	0	0	-1	0	0	0	0	0	7	186	0	-1	0	0	9	390	0	-1	0	0	-0.2	0.2
36703	散件紫魔导师饰品1(30)	-1	-1	7	-1	-1	0	0	0	0	0	0	264	0	0	0	0	0	-1	0	0	0	0	0	7	246	0	-1	0	0	9	515	0	-1	0	0	-0.2	0.2
36704	散件紫魔导师饰品1(40)	-1	-1	7	-1	-1	0	0	0	0	0	0	359	0	0	0	0	0	-1	0	0	0	0	0	7	306	0	-1	0	0	9	640	0	-1	0	0	-0.2	0.2
36705	散件紫魔导师饰品1(50)	-1	-1	7	-1	-1	0	0	0	0	0	0	468	0	0	0	0	0	-1	0	0	0	0	0	7	365	0	-1	0	0	9	766	0	-1	0	0	-0.2	0.2
36706	散件紫魔导师饰品1(60)	-1	-1	7	-1	-1	0	0	0	0	0	0	590	0	0	0	0	0	-1	0	0	0	0	0	7	425	0	-1	0	0	9	891	0	-1	0	0	-0.2	0.2
36707	散件紫魔导师饰品1(70)	-1	-1	7	-1	-1	0	0	0	0	0	0	729	0	0	0	0	0	-1	0	0	0	0	0	7	485	0	-1	0	0	9	1016	0	-1	0	0	-0.2	0.2
36708	散件紫魔导师饰品1(80)	-1	-1	7	-1	-1	0	0	0	0	0	0	884	0	0	0	0	0	-1	0	0	0	0	0	7	545	0	-1	0	0	9	1141	0	-1	0	0	-0.2	0.2
36709	散件紫魔导师饰品1(90)	-1	-1	7	-1	-1	0	0	0	0	0	0	1058	0	0	0	0	0	-1	0	0	0	0	0	7	604	0	-1	0	0	9	1267	0	-1	0	0	-0.2	0.2
36710	散件紫魔导师饰品1(100)	-1	-1	7	-1	-1	0	0	0	0	0	0	1254	0	0	0	0	0	-1	0	0	0	0	0	7	667	0	-1	0	0	9	1392	0	-1	0	0	-0.2	0.2
36801	散件紫魔导师饰品2(10)	-1	-1	8	-1	-1	272	0	0	0	0	0	106	0	0	0	0	0	-1	0	0	0	0	0	7	126	0	-1	0	0	9	99	0	-1	0	0	-0.2	0.2
36802	散件紫魔导师饰品2(20)	-1	-1	8	-1	-1	419	0	0	0	0	0	179	0	0	0	0	0	-1	0	0	0	0	0	7	186	0	-1	0	0	9	146	0	-1	0	0	-0.2	0.2
36803	散件紫魔导师饰品2(30)	-1	-1	8	-1	-1	588	0	0	0	0	0	264	0	0	0	0	0	-1	0	0	0	0	0	7	246	0	-1	0	0	9	193	0	-1	0	0	-0.2	0.2
36804	散件紫魔导师饰品2(40)	-1	-1	8	-1	-1	779	0	0	0	0	0	359	0	0	0	0	0	-1	0	0	0	0	0	7	306	0	-1	0	0	9	240	0	-1	0	0	-0.2	0.2
36805	散件紫魔导师饰品2(50)	-1	-1	8	-1	-1	996	0	0	0	0	0	468	0	0	0	0	0	-1	0	0	0	0	0	7	365	0	-1	0	0	9	287	0	-1	0	0	-0.2	0.2
36806	散件紫魔导师饰品2(60)	-1	-1	8	-1	-1	1241	0	0	0	0	0	590	0	0	0	0	0	-1	0	0	0	0	0	7	425	0	-1	0	0	9	334	0	-1	0	0	-0.2	0.2
36807	散件紫魔导师饰品2(70)	-1	-1	8	-1	-1	1518	0	0	0	0	0	729	0	0	0	0	0	-1	0	0	0	0	0	7	485	0	-1	0	0	9	381	0	-1	0	0	-0.2	0.2
36808	散件紫魔导师饰品2(80)	-1	-1	8	-1	-1	1828	0	0	0	0	0	884	0	0	0	0	0	-1	0	0	0	0	0	7	545	0	-1	0	0	9	428	0	-1	0	0	-0.2	0.2
36809	散件紫魔导师饰品2(90)	-1	-1	8	-1	-1	2177	0	0	0	0	0	1058	0	0	0	0	0	-1	0	0	0	0	0	7	604	0	-1	0	0	9	475	0	-1	0	0	-0.2	0.2
36810	散件紫魔导师饰品2(100)	-1	-1	8	-1	-1	2568	0	0	0	0	0	1254	0	0	0	0	0	-1	0	0	0	0	0	7	667	0	-1	0	0	9	522	0	-1	0	0	-0.2	0.2
37101	散件紫弓箭手头部(10)	-1	-1	2	-1	-1	0	0	0	0	0	0	0	0	90	0	116	0	-1	0	0	0	0	0	-1	0	0	8	69	0	-1	0	0	10	110	0	-0.2	0.2
37102	散件紫弓箭手头部(20)	-1	-1	2	-1	-1	0	0	0	0	0	0	0	0	139	0	189	0	-1	0	0	0	0	0	-1	0	0	8	102	0	-1	0	0	10	162	0	-0.2	0.2
37103	散件紫弓箭手头部(30)	-1	-1	2	-1	-1	0	0	0	0	0	0	0	0	194	0	273	0	-1	0	0	0	0	0	-1	0	0	8	134	0	-1	0	0	10	215	0	-0.2	0.2
37104	散件紫弓箭手头部(40)	-1	-1	2	-1	-1	0	0	0	0	0	0	0	0	257	0	369	0	-1	0	0	0	0	0	-1	0	0	8	167	0	-1	0	0	10	267	0	-0.2	0.2
37105	散件紫弓箭手头部(50)	-1	-1	2	-1	-1	0	0	0	0	0	0	0	0	328	0	478	0	-1	0	0	0	0	0	-1	0	0	8	199	0	-1	0	0	10	319	0	-0.2	0.2
37106	散件紫弓箭手头部(60)	-1	-1	2	-1	-1	0	0	0	0	0	0	0	0	408	0	600	0	-1	0	0	0	0	0	-1	0	0	8	232	0	-1	0	0	10	371	0	-0.2	0.2
37107	散件紫弓箭手头部(70)	-1	-1	2	-1	-1	0	0	0	0	0	0	0	0	498	0	739	0	-1	0	0	0	0	0	-1	0	0	8	265	0	-1	0	0	10	423	0	-0.2	0.2
37108	散件紫弓箭手头部(80)	-1	-1	2	-1	-1	0	0	0	0	0	0	0	0	600	0	893	0	-1	0	0	0	0	0	-1	0	0	8	297	0	-1	0	0	10	476	0	-0.2	0.2
37109	散件紫弓箭手头部(90)	-1	-1	2	-1	-1	0	0	0	0	0	0	0	0	715	0	1068	0	-1	0	0	0	0	0	-1	0	0	8	330	0	-1	0	0	10	528	0	-0.2	0.2
37110	散件紫弓箭手头部(100)	-1	-1	2	-1	-1	0	0	0	0	0	0	0	0	842	0	1263	0	-1	0	0	0	0	0	-1	0	0	8	363	0	-1	0	0	10	580	0	-0.2	0.2
37201	散件紫弓箭手上衣(10)	9	-1	3	-1	-1	597	0	297	0	0	0	0	0	74	0	77	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	0	0	-0.2	0.2
37202	散件紫弓箭手上衣(20)	9	-1	3	-1	-1	948	0	482	0	0	0	0	0	114	0	126	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	0	0	-0.2	0.2
37203	散件紫弓箭手上衣(30)	5	-1	3	-1	-1	1349	0	692	0	0	0	0	0	159	0	182	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	0	0	-0.2	0.2
37204	散件紫弓箭手上衣(40)	5	-1	3	-1	-1	1805	0	932	0	0	0	0	0	210	0	246	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	0	0	-0.2	0.2
37205	散件紫弓箭手上衣(50)	5	-1	3	-1	-1	2322	0	1204	0	0	0	0	0	268	0	318	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	0	0	-0.2	0.2
37206	散件紫弓箭手上衣(60)	5	-1	3	-1	-1	2905	0	1509	0	0	0	0	0	333	0	400	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	0	0	-0.2	0.2
37207	散件紫弓箭手上衣(70)	5	-1	3	-1	-1	3564	0	1855	0	0	0	0	0	408	0	492	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	0	0	-0.2	0.2
37208	散件紫弓箭手上衣(80)	5	-1	3	-1	-1	4303	0	2243	0	0	0	0	0	491	0	596	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	0	0	-0.2	0.2
37209	散件紫弓箭手上衣(90)	5	-1	3	-1	-1	5134	0	2680	0	0	0	0	0	585	0	712	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	0	0	-0.2	0.2
37210	散件紫弓箭手上衣(100)	5	-1	3	-1	-1	6063	0	3168	0	0	0	0	0	689	0	842	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	0	0	-0.2	0.2
37301	散件紫弓箭手下衣(10)	-1	-1	4	-1	-1	895	0	255	0	0	0	0	0	66	0	87	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	0	0	-0.2	0.2
37302	散件紫弓箭手下衣(20)	-1	-1	4	-1	-1	1422	0	413	0	0	0	0	0	101	0	142	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	0	0	-0.2	0.2
37303	散件紫弓箭手下衣(30)	-1	-1	4	-1	-1	2024	0	593	0	0	0	0	0	141	0	205	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	0	0	-0.2	0.2
37304	散件紫弓箭手下衣(40)	-1	-1	4	-1	-1	2707	0	799	0	0	0	0	0	187	0	277	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	0	0	-0.2	0.2
37305	散件紫弓箭手下衣(50)	-1	-1	4	-1	-1	3483	0	1032	0	0	0	0	0	238	0	358	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	0	0	-0.2	0.2
37306	散件紫弓箭手下衣(60)	-1	-1	4	-1	-1	4358	0	1294	0	0	0	0	0	296	0	450	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	0	0	-0.2	0.2
37307	散件紫弓箭手下衣(70)	-1	-1	4	-1	-1	5345	0	1590	0	0	0	0	0	363	0	554	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	0	0	-0.2	0.2
37308	散件紫弓箭手下衣(80)	-1	-1	4	-1	-1	6455	0	1923	0	0	0	0	0	436	0	670	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	0	0	-0.2	0.2
37309	散件紫弓箭手下衣(90)	-1	-1	4	-1	-1	7700	0	2297	0	0	0	0	0	520	0	801	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	0	0	-0.2	0.2
37310	散件紫弓箭手下衣(100)	-1	-1	4	-1	-1	9094	0	2715	0	0	0	0	0	612	0	947	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	0	0	-0.2	0.2
37401	散件紫弓箭手鞋子(10)	-1	-1	6	-1	-1	0	0	0	0	0	0	0	0	0	0	48	0	-1	0	0	0	0	0	-1	0	0	8	399	0	-1	0	0	10	88	0	-0.2	0.2
37402	散件紫弓箭手鞋子(20)	-1	-1	6	-1	-1	0	0	0	0	0	0	0	0	0	0	79	0	-1	0	0	0	0	0	-1	0	0	8	589	0	-1	0	0	10	130	0	-0.2	0.2
37403	散件紫弓箭手鞋子(30)	-1	-1	6	-1	-1	0	0	0	0	0	0	0	0	0	0	114	0	-1	0	0	0	0	0	-1	0	0	8	778	0	-1	0	0	10	172	0	-0.2	0.2
37404	散件紫弓箭手鞋子(40)	-1	-1	6	-1	-1	0	0	0	0	0	0	0	0	0	0	154	0	-1	0	0	0	0	0	-1	0	0	8	967	0	-1	0	0	10	213	0	-0.2	0.2
37405	散件紫弓箭手鞋子(50)	-1	-1	6	-1	-1	0	0	0	0	0	0	0	0	0	0	199	0	-1	0	0	0	0	0	-1	0	0	8	1156	0	-1	0	0	10	255	0	-0.2	0.2
37406	散件紫弓箭手鞋子(60)	-1	-1	6	-1	-1	0	0	0	0	0	0	0	0	0	0	250	0	-1	0	0	0	0	0	-1	0	0	8	1346	0	-1	0	0	10	297	0	-0.2	0.2
37407	散件紫弓箭手鞋子(70)	-1	-1	6	-1	-1	0	0	0	0	0	0	0	0	0	0	308	0	-1	0	0	0	0	0	-1	0	0	8	1535	0	-1	0	0	10	339	0	-0.2	0.2
37408	散件紫弓箭手鞋子(80)	-1	-1	6	-1	-1	0	0	0	0	0	0	0	0	0	0	372	0	-1	0	0	0	0	0	-1	0	0	8	1724	0	-1	0	0	10	380	0	-0.2	0.2
37409	散件紫弓箭手鞋子(90)	-1	-1	6	-1	-1	0	0	0	0	0	0	0	0	0	0	445	0	-1	0	0	0	0	0	-1	0	0	8	1913	0	-1	0	0	10	422	0	-0.2	0.2
37410	散件紫弓箭手鞋子(100)	-1	-1	6	-1	-1	0	0	0	0	0	0	0	0	0	0	526	0	-1	0	0	0	0	0	-1	0	0	8	2103	0	-1	0	0	10	464	0	-0.2	0.2
37501	散件紫弓箭手手腕(10)	-1	-1	5	-1	-1	895	0	0	0	0	0	0	0	49	0	0	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	176	0	-0.2	0.2
37502	散件紫弓箭手手腕(20)	-1	-1	5	-1	-1	1422	0	0	0	0	0	0	0	76	0	0	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	260	0	-0.2	0.2
37503	散件紫弓箭手手腕(30)	-1	-1	5	-1	-1	2024	0	0	0	0	0	0	0	106	0	0	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	343	0	-0.2	0.2
37504	散件紫弓箭手手腕(40)	-1	-1	5	-1	-1	2707	0	0	0	0	0	0	0	140	0	0	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	427	0	-0.2	0.2
37505	散件紫弓箭手手腕(50)	-1	-1	5	-1	-1	3483	0	0	0	0	0	0	0	179	0	0	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	510	0	-0.2	0.2
37506	散件紫弓箭手手腕(60)	-1	-1	5	-1	-1	4358	0	0	0	0	0	0	0	222	0	0	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	594	0	-0.2	0.2
37507	散件紫弓箭手手腕(70)	-1	-1	5	-1	-1	5345	0	0	0	0	0	0	0	272	0	0	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	677	0	-0.2	0.2
37508	散件紫弓箭手手腕(80)	-1	-1	5	-1	-1	6455	0	0	0	0	0	0	0	327	0	0	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	761	0	-0.2	0.2
37509	散件紫弓箭手手腕(90)	-1	-1	5	-1	-1	7700	0	0	0	0	0	0	0	390	0	0	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	844	0	-0.2	0.2
37510	散件紫弓箭手手腕(100)	-1	-1	5	-1	-1	9094	0	0	0	0	0	0	0	459	0	0	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	928	0	-0.2	0.2
37601	散件紫弓箭手武器(10)	-1	-1	1	-1	-1	0	0	0	0	348	0	0	0	0	0	0	0	0.6	0	0	0	0	0	7	309	0	-1	0	0	9	157	0	-1	0	0	-0.2	0.2
37602	散件紫弓箭手武器(20)	9	-1	1	-1	-1	0	0	0	0	569	0	0	0	0	0	0	0	0.6	0	0	0	0	0	7	455	0	-1	0	0	9	231	0	-1	0	0	-0.2	0.2
37603	散件紫弓箭手武器(30)	5	-1	1	-1	-1	0	0	0	0	823	0	0	0	0	0	0	0	0.6	0	0	0	0	0	7	602	0	-1	0	0	9	305	0	-1	0	0	-0.2	0.2
37604	散件紫弓箭手武器(40)	5	-1	1	-1	-1	0	0	0	0	1112	0	0	0	0	0	0	0	0.6	0	0	0	0	0	7	748	0	-1	0	0	9	378	0	-1	0	0	-0.2	0.2
37605	散件紫弓箭手武器(50)	5	-1	1	-1	-1	0	0	0	0	1439	0	0	0	0	0	0	0	0.6	0	0	0	0	0	7	894	0	-1	0	0	9	452	0	-1	0	0	-0.2	0.2
37606	散件紫弓箭手武器(60)	5	-1	1	-1	-1	0	0	0	0	1807	0	0	0	0	0	0	0	0.6	0	0	0	0	0	7	1040	0	-1	0	0	9	526	0	-1	0	0	-0.2	0.2
37607	散件紫弓箭手武器(70)	5	-1	1	-1	-1	0	0	0	0	2223	0	0	0	0	0	0	0	0.6	0	0	0	0	0	7	1186	0	-1	0	0	9	600	0	-1	0	0	-0.2	0.2
37608	散件紫弓箭手武器(80)	5	-1	1	-1	-1	0	0	0	0	2692	0	0	0	0	0	0	0	0.6	0	0	0	0	0	7	1332	0	-1	0	0	9	674	0	-1	0	0	-0.2	0.2
37609	散件紫弓箭手武器(90)	5	-1	1	-1	-1	0	0	0	0	3217	0	0	0	0	0	0	0	0.6	0	0	0	0	0	7	1479	0	-1	0	0	9	748	0	-1	0	0	-0.2	0.2
37610	散件紫弓箭手武器(100)	5	-1	1	-1	-1	0	0	0	0	3804	0	0	0	0	0	0	0	0.6	0	0	0	0	0	7	1631	0	-1	0	0	9	827	0	-1	0	0	-0.2	0.2
37701	散件紫弓箭手饰品1(10)	-1	-1	7	-1	-1	0	0	0	0	95	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	137	0	-1	0	0	9	209	0	-1	0	0	-0.2	0.2
37702	散件紫弓箭手饰品1(20)	-1	-1	7	-1	-1	0	0	0	0	155	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	202	0	-1	0	0	9	307	0	-1	0	0	-0.2	0.2
37703	散件紫弓箭手饰品1(30)	-1	-1	7	-1	-1	0	0	0	0	224	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	267	0	-1	0	0	9	406	0	-1	0	0	-0.2	0.2
37704	散件紫弓箭手饰品1(40)	-1	-1	7	-1	-1	0	0	0	0	303	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	332	0	-1	0	0	9	505	0	-1	0	0	-0.2	0.2
37705	散件紫弓箭手饰品1(50)	-1	-1	7	-1	-1	0	0	0	0	392	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	397	0	-1	0	0	9	603	0	-1	0	0	-0.2	0.2
37706	散件紫弓箭手饰品1(60)	-1	-1	7	-1	-1	0	0	0	0	493	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	462	0	-1	0	0	9	702	0	-1	0	0	-0.2	0.2
37707	散件紫弓箭手饰品1(70)	-1	-1	7	-1	-1	0	0	0	0	606	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	527	0	-1	0	0	9	800	0	-1	0	0	-0.2	0.2
37708	散件紫弓箭手饰品1(80)	-1	-1	7	-1	-1	0	0	0	0	734	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	592	0	-1	0	0	9	899	0	-1	0	0	-0.2	0.2
37709	散件紫弓箭手饰品1(90)	-1	-1	7	-1	-1	0	0	0	0	877	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	657	0	-1	0	0	9	998	0	-1	0	0	-0.2	0.2
37710	散件紫弓箭手饰品1(100)	-1	-1	7	-1	-1	0	0	0	0	1037	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	725	0	-1	0	0	9	1102	0	-1	0	0	-0.2	0.2
37801	散件紫弓箭手饰品2(10)	-1	-1	8	-1	-1	298	0	0	0	95	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	137	0	-1	0	0	9	78	0	-1	0	0	-0.2	0.2
37802	散件紫弓箭手饰品2(20)	-1	-1	8	-1	-1	474	0	0	0	155	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	202	0	-1	0	0	9	115	0	-1	0	0	-0.2	0.2
37803	散件紫弓箭手饰品2(30)	-1	-1	8	-1	-1	675	0	0	0	224	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	267	0	-1	0	0	9	152	0	-1	0	0	-0.2	0.2
37804	散件紫弓箭手饰品2(40)	-1	-1	8	-1	-1	902	0	0	0	303	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	332	0	-1	0	0	9	189	0	-1	0	0	-0.2	0.2
37805	散件紫弓箭手饰品2(50)	-1	-1	8	-1	-1	1161	0	0	0	392	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	397	0	-1	0	0	9	226	0	-1	0	0	-0.2	0.2
37806	散件紫弓箭手饰品2(60)	-1	-1	8	-1	-1	1453	0	0	0	493	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	462	0	-1	0	0	9	263	0	-1	0	0	-0.2	0.2
37807	散件紫弓箭手饰品2(70)	-1	-1	8	-1	-1	1782	0	0	0	606	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	527	0	-1	0	0	9	300	0	-1	0	0	-0.2	0.2
37808	散件紫弓箭手饰品2(80)	-1	-1	8	-1	-1	2152	0	0	0	734	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	592	0	-1	0	0	9	337	0	-1	0	0	-0.2	0.2
37809	散件紫弓箭手饰品2(90)	-1	-1	8	-1	-1	2567	0	0	0	877	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	657	0	-1	0	0	9	374	0	-1	0	0	-0.2	0.2
37810	散件紫弓箭手饰品2(100)	-1	-1	8	-1	-1	3031	0	0	0	1037	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	725	0	-1	0	0	9	413	0	-1	0	0	-0.2	0.2
38102	职业紫狂战士头部(20)	-1	-1	2	-1	-1	0	0	0	0	0	0	0	0	215	0	183	0	-1	0	0	0	0	0	-1	0	0	8	95	0	-1	0	0	10	307	0	-0.2	0.2
38103	职业紫狂战士头部(30)	-1	-1	2	-1	-1	0	0	0	0	0	0	0	0	312	0	260	0	-1	0	0	0	0	0	-1	0	0	8	125	0	-1	0	0	10	406	0	-0.2	0.2
38104	职业紫狂战士头部(40)	-1	-1	2	-1	-1	0	0	0	0	0	0	0	0	421	0	347	0	-1	0	0	0	0	0	-1	0	0	8	155	0	-1	0	0	10	505	0	-0.2	0.2
38105	职业紫狂战士头部(50)	-1	-1	2	-1	-1	0	0	0	0	0	0	0	0	546	0	447	0	-1	0	0	0	0	0	-1	0	0	8	186	0	-1	0	0	10	603	0	-0.2	0.2
38106	职业紫狂战士头部(60)	-1	-1	2	9	-1	0	0	0	0	0	0	0	0	685	0	559	0	-1	0	0	0	0	0	-1	0	0	8	216	0	-1	0	0	10	702	0	-0.2	0.2
38107	职业紫狂战士头部(70)	-1	-1	2	17	-1	0	0	0	0	0	0	0	0	844	0	685	0	-1	0	0	0	0	0	-1	0	0	8	246	0	-1	0	0	10	801	0	-0.2	0.2
38108	职业紫狂战士头部(80)	-1	-1	2	25	-1	0	0	0	0	0	0	0	0	1021	0	827	0	-1	0	0	0	0	0	-1	0	0	8	277	0	-1	0	0	10	899	0	-0.2	0.2
