Id	Description	CharModelID	Name	Sex	NpcType	Level	AttackType	AttackDisType	SkillstrategyIndex	MaxHP	MaxMP	MaxXP	PDefense	PAttack	MDefense	MAttack	Hit	Dodge	Critical	DeCritical	Strike	Ductical	CritiAdd	CritiMis	AttackTime	MoveSpeed	Camp	PathRadius	AlertRadius	IsRanbdMove	RandMoveDis	CorpseTime	ReviveTime	DialogID	DialogRadius	DropItemId	Exp	IsAttackFly	BornEffctID	DieEffectID	RampType	EnhanceID	BelongType	IsImmuneJT	CombatNPC	MissionNpcFlag	HpCount	ShowBornEffect
723	黄昏要塞副本-单人-简单-恶灵之王（法）	83	恶灵魔影	1	2	25	0	0	27	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	3	12	5	0	2	3000	2000	-1	2	27	6	1	-1	-1	-1	10	2	1	1	0	2	0
724	黄昏要塞副本-单人-困难-恶灵之王（法）	83	恶灵魔影	1	2	45	0	0	27	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	3	12	5	0	2	3000	2000	-1	2	28	11	1	-1	-1	-1	11	2	1	1	0	2	0
725	黄昏要塞副本-单人-挑战-恶灵之王（法）	83	恶灵魔影	1	2	65	0	0	27	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	3	12	5	0	2	3000	2000	-1	2	29	66	1	-1	-1	-1	12	2	1	1	0	2	0
726	黄昏要塞副本-组队-简单-恶灵之王（物）	82	恶灵物象	1	2	25	0	0	27	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	3	12	5	0	2	3000	2000	-1	2	30	6	1	-1	-1	-1	13	2	1	1	0	2	0
727	黄昏要塞副本-组队-困难-恶灵之王（物）	82	恶灵物象	1	2	45	0	0	27	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	3	12	5	0	2	3000	2000	-1	2	31	11	1	-1	-1	-1	14	2	1	1	0	2	0
728	黄昏要塞副本-组队-挑战-恶灵之王（物）	82	恶灵物象	1	2	65	0	0	27	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	3	12	5	0	2	3000	2000	-1	2	32	66	1	-1	-1	-1	15	2	1	1	0	2	0
729	黄昏要塞副本-组队-简单-恶灵之王（法）	83	恶灵魔影	1	2	25	0	0	27	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	3	12	5	0	2	3000	2000	-1	2	30	6	1	-1	-1	-1	13	2	1	1	0	2	0
730	黄昏要塞副本-组队-困难-恶灵之王（法）	83	恶灵魔影	1	2	45	0	0	27	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	3	12	5	0	2	3000	2000	-1	2	31	11	1	-1	-1	-1	14	2	1	1	0	2	0
731	黄昏要塞副本-组队-挑战-恶灵之王（法）	83	恶灵魔影	1	2	65	0	0	27	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	3	12	5	0	2	3000	2000	-1	2	32	66	1	-1	-1	-1	15	2	1	1	0	2	0
732	雷纳堡副本-单人-简单	84	齿轮	1	0	20	0	0	-1	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	0	0	3	12	5	0	0	3000	2000	-1	2	33	5	0	-1	-1	-1	52	2	1	1	0	1	0
733	雷纳堡副本-单人-困难	84	齿轮	1	0	40	0	0	-1	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	0	0	3	12	5	0	0	3000	2000	-1	2	34	10	0	-1	-1	-1	53	2	1	1	0	1	0
734	雷纳堡副本-单人-挑战	84	齿轮	1	0	60	0	0	-1	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	0	0	3	12	5	0	0	3000	2000	-1	2	35	34	0	-1	-1	-1	54	2	1	1	0	1	0
735	雷纳堡副本-队伍-简单	84	齿轮	1	0	20	0	0	-1	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	0	0	3	12	5	0	0	3000	2000	-1	2	36	5	0	-1	-1	-1	55	2	1	1	0	1	0
736	雷纳堡副本-队伍-困难	84	齿轮	1	0	40	0	0	-1	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	0	0	3	12	5	0	0	3000	2000	-1	2	37	10	0	-1	-1	-1	56	2	1	1	0	1	0
737	雷纳堡副本-队伍-挑战	84	齿轮	1	0	60	0	0	-1	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	0	0	3	12	5	0	0	3000	2000	-1	2	38	34	0	-1	-1	-1	57	2	1	1	0	1	0
738	雷纳堡副本-单人-简单	85	螺母	1	0	20	0	0	-1	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	0	0	3	12	5	0	0	3000	2000	-1	2	33	5	0	-1	-1	-1	52	2	1	1	0	1	0
739	雷纳堡副本-单人-困难	85	螺母	1	0	40	0	0	-1	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	0	0	3	12	5	0	0	3000	2000	-1	2	34	10	0	-1	-1	-1	53	2	1	1	0	1	0
740	雷纳堡副本-单人-挑战	85	螺母	1	0	60	0	0	-1	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	0	0	3	12	5	0	0	3000	2000	-1	2	35	34	0	-1	-1	-1	54	2	1	1	0	1	0
741	雷纳堡副本-队伍-简单	85	螺母	1	0	20	0	0	-1	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	0	0	3	12	5	0	0	3000	2000	-1	2	36	5	0	-1	-1	-1	55	2	1	1	0	1	0
742	雷纳堡副本-队伍-困难	85	螺母	1	0	40	0	0	-1	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	0	0	3	12	5	0	0	3000	2000	-1	2	37	10	0	-1	-1	-1	56	2	1	1	0	1	0
743	雷纳堡副本-队伍-挑战	85	螺母	1	0	60	0	0	-1	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	0	0	3	12	5	0	0	3000	2000	-1	2	38	34	0	-1	-1	-1	57	2	1	1	0	1	0
744	雷纳堡副本-单人-简单	86	黄金螺母	1	1	20	0	0	-1	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	0	0	3	12	5	0	0	3000	2000	-1	2	39	5	0	-1	-1	-1	64	2	1	1	0	1	0
745	雷纳堡副本-单人-困难	86	黄金螺母	1	1	40	0	0	-1	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	0	0	3	12	5	0	0	3000	2000	-1	2	40	10	0	-1	-1	-1	65	2	1	1	0	1	0
746	雷纳堡副本-单人-挑战	86	黄金螺母	1	1	60	0	0	-1	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	0	0	3	12	5	0	0	3000	2000	-1	2	41	34	0	-1	-1	-1	66	2	1	1	0	1	0
747	雷纳堡副本-队伍-简单	86	黄金螺母	1	1	20	0	0	-1	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	0	0	3	12	5	0	0	3000	2000	-1	2	42	5	0	-1	-1	-1	67	2	1	1	0	1	0
748	雷纳堡副本-队伍-困难	86	黄金螺母	1	1	40	0	0	-1	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	0	0	3	12	5	0	0	3000	2000	-1	2	43	10	0	-1	-1	-1	68	2	1	1	0	1	0
749	雷纳堡副本-队伍-挑战	86	黄金螺母	1	1	60	0	0	-1	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	0	0	3	12	5	0	0	3000	2000	-1	2	44	34	0	-1	-1	-1	69	2	1	1	0	1	0
750	雷纳堡副本-单人-简单	109	转换型X01	1	2	20	0	0	79	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	3	12	5	0	2	3000	2000	-1	2	51	5	1	-1	-1	2	58	2	1	1	0	2	0
751	雷纳堡副本-单人-困难	109	转换型X01	1	2	40	0	0	79	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	3	12	5	0	2	3000	2000	-1	2	46	10	1	-1	-1	2	59	2	1	1	0	2	0
752	雷纳堡副本-单人-挑战	109	转换型X01	1	2	60	0	0	79	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	3	12	5	0	2	3000	2000	-1	2	47	34	1	-1	-1	2	60	2	1	1	0	2	0
753	雷纳堡副本-队伍-简单	109	转换型X01	1	2	20	0	0	79	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	3	12	5	0	2	3000	2000	-1	2	48	5	1	-1	-1	2	61	2	1	1	0	2	0
754	雷纳堡副本-队伍-困难	109	转换型X01	1	2	40	0	0	79	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	3	12	5	0	2	3000	2000	-1	2	50	10	1	-1	-1	2	62	2	1	1	0	2	0
755	雷纳堡副本-队伍-挑战	109	转换型X01	1	2	60	0	0	79	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	3	12	5	0	2	3000	2000	-1	2	50	34	1	-1	-1	2	63	2	1	1	0	2	0
756	雷纳堡副本-单人-简单	107	改装型X02	1	2	20	0	0	80	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	3	12	5	0	2	3000	2000	-1	2	51	5	1	-1	-1	2	58	2	1	0	0	2	0
757	雷纳堡副本-单人-困难	107	改装型X02	1	2	40	0	0	80	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	3	12	5	0	2	3000	2000	-1	2	46	10	1	-1	-1	2	59	2	1	0	0	2	0
758	雷纳堡副本-单人-挑战	107	改装型X02	1	2	60	0	0	80	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	3	12	5	0	2	3000	2000	-1	2	47	34	1	-1	-1	2	60	2	1	0	0	2	0
759	雷纳堡副本-队伍-简单	107	改装型X02	1	2	20	0	0	80	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	3	12	5	0	2	3000	2000	-1	2	48	5	1	-1	-1	2	61	2	1	0	0	2	0
760	雷纳堡副本-队伍-困难	107	改装型X02	1	2	40	0	0	80	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	3	12	5	0	2	3000	2000	-1	2	50	10	1	-1	-1	2	62	2	1	0	0	2	0
761	雷纳堡副本-队伍-挑战	107	改装型X02	1	2	60	0	0	80	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	3	12	5	0	2	3000	2000	-1	2	50	34	1	-1	-1	2	63	2	1	0	0	2	0
762	雷纳堡副本-单人-简单	179	仲裁者	1	2	20	0	0	81	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	3	12	5	0	2	3000	2000	-1	2	51	5	1	-1	-1	2	58	2	1	1	0	2	0
763	雷纳堡副本-单人-困难	179	仲裁者	1	2	40	0	0	81	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	3	12	5	0	2	3000	2000	-1	2	46	10	1	-1	-1	2	59	2	1	1	0	2	0
764	雷纳堡副本-单人-挑战	179	仲裁者	1	2	60	0	0	81	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	3	12	5	0	2	3000	2000	-1	2	47	34	1	-1	-1	2	60	2	1	1	0	2	0
765	雷纳堡副本-队伍-简单	179	仲裁者	1	2	20	0	0	81	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	3	12	5	0	2	3000	2000	-1	2	48	5	1	-1	-1	2	61	2	1	1	0	2	0
766	雷纳堡副本-队伍-困难	179	仲裁者	1	2	40	0	0	81	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	3	12	5	0	2	3000	2000	-1	2	50	10	1	-1	-1	2	62	2	1	1	0	2	0
767	雷纳堡副本-队伍-挑战	179	仲裁者	1	2	60	0	0	81	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	3	12	5	0	2	3000	2000	-1	2	50	34	1	-1	-1	2	63	2	1	1	0	2	0
768	冰冻墓地副本-单人-简单	90	幽灵学者	1	2	1	0	0	88	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	3	12	5	0	2	3000	2000	-1	2	15	1	1	52	-1	2	46	2	1	1	0	2	0
769	冰冻墓地副本-单人-困难	90	幽灵学者	1	2	1	0	0	88	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	3	12	5	0	2	3000	2000	-1	2	16	1	1	52	-1	2	47	2	1	1	0	2	0
770	冰冻墓地副本-单人-挑战	90	幽灵学者	1	2	1	0	0	88	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	3	12	5	0	2	3000	2000	-1	2	17	1	1	52	-1	2	48	2	1	1	0	2	0
771	冰冻墓地副本-队伍-简单	90	幽灵学者	1	2	1	0	0	88	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	3	12	5	0	2	3000	2000	-1	2	18	1	1	52	-1	2	49	2	1	1	0	2	0
772	冰冻墓地副本-队伍-困难	90	幽灵学者	1	2	1	0	0	88	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	3	12	5	0	2	3000	2000	-1	2	19	1	1	52	-1	2	50	2	1	1	0	2	0
773	冰冻墓地副本-队伍-挑战	90	幽灵学者	1	2	1	0	0	88	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	3	12	5	0	2	3000	2000	-1	2	20	1	1	52	-1	2	51	2	1	1	0	2	0
774	冰冻墓地副本-单人-简单	91	幽灵爵士	1	2	1	0	0	89	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	3	12	5	0	2	3000	2000	-1	2	15	1	1	52	-1	2	46	2	1	1	0	2	0
775	冰冻墓地副本-单人-困难	91	幽灵爵士	1	2	1	0	0	89	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	3	12	5	0	2	3000	2000	-1	2	16	1	1	52	-1	2	47	2	1	1	0	2	0
776	冰冻墓地副本-单人-挑战	91	幽灵爵士	1	2	1	0	0	89	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	3	12	5	0	2	3000	2000	-1	2	17	1	1	52	-1	2	48	2	1	1	0	2	0
777	冰冻墓地副本-队伍-简单	91	幽灵爵士	1	2	1	0	0	89	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	3	12	5	0	2	3000	2000	-1	2	18	1	1	52	-1	2	49	2	1	1	0	2	0
778	冰冻墓地副本-队伍-困难	91	幽灵爵士	1	2	1	0	0	89	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	3	12	5	0	2	3000	2000	-1	2	19	1	1	52	-1	2	50	2	1	1	0	2	0
779	冰冻墓地副本-队伍-挑战	91	幽灵爵士	1	2	1	0	0	89	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	3	12	5	0	2	3000	2000	-1	2	20	1	1	52	-1	2	51	2	1	1	0	2	0
780	冰冻墓地副本-单人-简单	92	冰冻鬼王	1	2	1	0	0	87	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	3	12	5	0	2	3000	2000	-1	2	15	1	1	52	-1	2	46	2	1	1	0	2	0
781	冰冻墓地副本-单人-困难	92	冰冻鬼王	1	2	1	0	0	87	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	3	12	5	0	2	3000	2000	-1	2	16	1	1	52	-1	2	47	2	1	1	0	2	0
782	冰冻墓地副本-单人-挑战	92	冰冻鬼王	1	2	1	0	0	87	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	3	12	5	0	2	3000	2000	-1	2	17	1	1	52	-1	2	48	2	1	1	0	2	0
783	冰冻墓地副本-队伍-简单	92	冰冻鬼王	1	2	1	0	0	87	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	3	12	5	0	2	3000	2000	-1	2	18	1	1	52	-1	2	49	2	1	1	0	2	0
784	冰冻墓地副本-队伍-困难	92	冰冻鬼王	1	2	1	0	0	87	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	3	12	5	0	2	3000	2000	-1	2	19	1	1	52	-1	2	50	2	1	1	0	2	0
785	冰冻墓地副本-队伍-挑战	92	冰冻鬼王	1	2	1	0	0	87	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	3	12	5	0	2	3000	2000	-1	2	20	1	1	52	-1	2	51	2	1	1	0	2	0
786	冰冻墓地副本-单人-简单	93	木乃伊	1	2	1	0	0	86	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	3	12	5	0	2	3000	2000	-1	2	15	1	1	52	-1	2	46	2	1	1	0	2	0
787	冰冻墓地副本-单人-困难	93	木乃伊	1	2	1	0	0	86	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	3	12	5	0	2	3000	2000	-1	2	16	1	1	52	-1	2	47	2	1	1	0	2	0
788	冰冻墓地副本-单人-挑战	93	木乃伊	1	2	1	0	0	86	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	3	12	5	0	2	3000	2000	-1	2	17	1	1	52	-1	2	48	2	1	1	0	2	0
789	冰冻墓地副本-队伍-简单	93	木乃伊	1	2	1	0	0	86	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	3	12	5	0	2	3000	2000	-1	2	18	1	1	52	-1	2	49	2	1	1	0	2	0
790	冰冻墓地副本-队伍-困难	93	木乃伊	1	2	1	0	0	86	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	3	12	5	0	2	3000	2000	-1	2	19	1	1	52	-1	2	50	2	1	1	0	2	0
791	冰冻墓地副本-队伍-挑战	93	木乃伊	1	2	1	0	0	86	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	3	12	5	0	2	3000	2000	-1	2	20	1	1	52	-1	2	51	2	1	1	0	2	0
792	冰冻墓地副本-单人-简单	94	地下领主	1	2	1	0	0	21	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	3	12	5	0	2	3000	2000	-1	2	15	1	1	52	-1	2	46	2	1	1	0	2	0
793	冰冻墓地副本-单人-困难	94	地下领主	1	2	1	0	0	21	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	3	12	5	0	2	3000	2000	-1	2	16	1	1	52	-1	2	47	2	1	1	0	2	0
794	冰冻墓地副本-单人-挑战	94	地下领主	1	2	1	0	0	21	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	3	12	5	0	2	3000	2000	-1	2	17	1	1	52	-1	2	48	2	1	1	0	2	0
795	冰冻墓地副本-队伍-简单	94	地下领主	1	2	1	0	0	21	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	3	12	5	0	2	3000	2000	-1	2	18	1	1	52	-1	2	49	2	1	1	0	2	0
796	冰冻墓地副本-队伍-困难	94	地下领主	1	2	1	0	0	21	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	3	12	5	0	2	3000	2000	-1	2	19	1	1	52	-1	2	50	2	1	1	0	2	0
797	冰冻墓地副本-队伍-挑战	94	地下领主	1	2	1	0	0	21	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	3	12	5	0	2	3000	2000	-1	2	20	1	1	52	-1	2	51	2	1	1	0	2	0
798	冰冻墓地副本-单人-简单-守墓兵卒	95	墓地小兵	1	0	1	0	0	0	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	3	12	5	0	2	3000	2000	-1	2	9	1	1	-1	-1	-1	40	2	0	1	0	1	0
799	冰冻墓地副本-单人-困难-守墓兵卒	95	墓地小兵	1	0	1	0	0	0	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	3	12	5	0	2	3000	2000	-1	2	10	1	1	-1	-1	-1	41	2	0	1	0	1	0
800	冰冻墓地副本-单人-挑战-守墓兵卒	95	墓地小兵	1	0	1	0	0	0	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	3	12	5	0	2	3000	2000	-1	2	11	1	1	-1	-1	-1	42	2	0	1	0	1	0
801	冰冻墓地副本-队伍-简单-守墓兵卒	95	墓地小兵	1	0	1	0	0	0	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	3	12	5	0	2	3000	2000	-1	2	12	1	1	-1	-1	-1	43	2	0	1	0	1	0
802	冰冻墓地副本-队伍-困难-守墓兵卒	95	墓地小兵	1	0	1	0	0	0	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	3	12	5	0	2	3000	2000	-1	2	13	1	1	-1	-1	-1	44	2	0	1	0	1	0
803	冰冻墓地副本-队伍-挑战-守墓兵卒	95	墓地小兵	1	0	1	0	0	0	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	3	12	5	0	2	3000	2000	-1	2	14	1	1	-1	-1	-1	45	2	0	1	0	1	0
804	冰冻墓地副本-单人-简单-守墓将军	96	墓地守卫	1	0	1	0	0	0	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	3	12	5	0	2	3000	2000	-1	2	9	1	1	-1	-1	-1	40	2	0	1	0	1	0
805	冰冻墓地副本-单人-困难-守墓将军	96	墓地守卫	1	0	1	0	0	0	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	3	12	5	0	2	3000	2000	-1	2	10	1	1	-1	-1	-1	41	2	0	1	0	1	0
806	冰冻墓地副本-单人-挑战-守墓将军	96	墓地守卫	1	0	1	0	0	0	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	3	12	5	0	2	3000	2000	-1	2	11	1	1	-1	-1	-1	42	2	0	1	0	1	0
807	冰冻墓地副本-队伍-简单-守墓将军	96	墓地守卫	1	0	1	0	0	0	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	3	12	5	0	2	3000	2000	-1	2	12	1	1	-1	-1	-1	43	2	0	1	0	1	0
808	冰冻墓地副本-队伍-困难-守墓将军	96	墓地守卫	1	0	1	0	0	0	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	3	12	5	0	2	3000	2000	-1	2	13	1	1	-1	-1	-1	44	2	0	1	0	1	0
809	冰冻墓地副本-队伍-挑战-守墓将军	96	墓地守卫	1	0	1	0	0	0	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	3	12	5	0	2	3000	2000	-1	2	14	1	1	-1	-1	-1	45	2	0	1	0	1	0
810	冰冻墓地副本-单人-简单-帝王之魄	97	墓地领队	1	0	1	0	0	0	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	3	12	5	0	2	3000	2000	-1	2	9	1	1	-1	-1	-1	40	2	0	1	0	1	0
811	冰冻墓地副本-单人-困难-帝王之魄	97	墓地领队	1	0	1	0	0	0	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	3	12	5	0	2	3000	2000	-1	2	10	1	1	-1	-1	-1	41	2	0	1	0	1	0
812	冰冻墓地副本-单人-挑战-帝王之魄	97	墓地领队	1	0	1	0	0	0	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	3	12	5	0	2	3000	2000	-1	2	11	1	1	-1	-1	-1	42	2	0	1	0	1	0
813	冰冻墓地副本-队伍-简单-帝王之魄	97	墓地领队	1	0	1	0	0	0	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	3	12	5	0	2	3000	2000	-1	2	12	1	1	-1	-1	-1	43	2	0	1	0	1	0
814	冰冻墓地副本-队伍-困难-帝王之魄	97	墓地领队	1	0	1	0	0	0	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	3	12	5	0	2	3000	2000	-1	2	13	1	1	-1	-1	-1	44	2	0	1	0	1	0
815	冰冻墓地副本-队伍-挑战-帝王之魄	97	墓地领队	1	0	1	0	0	0	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	3	12	5	0	2	3000	2000	-1	2	14	1	1	-1	-1	-1	45	2	0	1	0	1	0
816	雷纳堡副本-单人-困难	87	黑伊尔	0	0	1	0	0	0	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	1	0	0	0	0	3000	2000	7	2	46	1	1	-1	-1	-1	58	2	1	0	0	1	0
817	雷纳堡副本-单人-困难	88	心魔制造者	0	0	1	0	0	0	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	1	0	0	0	0	3000	2000	7	2	52	1	1	-1	-1	-1	58	2	1	0	0	1	0
818	雷纳堡副本-单人-简单主角心魔：狂战士	0	心魔	0	2	1	0	0	0	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	3	12	5	0	2	3000	2000	-1	2	57	1	1	-1	-1	-1	64	2	0	0	0	2	0
819	雷纳堡副本-单人-困难主角心魔：狂战士	0	心魔	0	2	1	0	0	0	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	3	12	5	0	2	3000	2000	-1	2	58	1	1	-1	-1	-1	65	2	0	0	0	2	0
820	雷纳堡副本-单人-挑战主角心魔：狂战士	0	心魔	0	2	1	0	0	0	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	3	12	5	0	2	3000	2000	-1	2	59	1	1	-1	-1	-1	66	2	0	0	0	2	0
821	雷纳堡副本-队伍-简单主角心魔：狂战士	0	心魔	0	2	1	0	0	0	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	3	12	5	0	2	3000	2000	-1	2	60	1	1	-1	-1	-1	67	2	0	0	0	2	0
822	雷纳堡副本-队伍-困难主角心魔：狂战士	0	心魔	0	2	1	0	0	0	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	3	12	5	0	2	3000	2000	-1	2	61	1	1	-1	-1	-1	68	2	0	0	0	2	0
823	雷纳堡副本-队伍-挑战主角心魔：狂战士	0	心魔	0	2	1	0	0	0	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	3	12	5	0	2	3000	2000	-1	2	62	1	1	-1	-1	-1	69	2	0	0	0	2	0
824	雷纳堡副本-单人-简单主角心魔：双剑士	1	心魔	1	2	1	0	0	0	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	3	12	5	0	2	3000	2000	-1	2	57	1	1	-1	-1	-1	64	2	0	0	0	2	0
825	雷纳堡副本-单人-困难主角心魔：双剑士	1	心魔	1	2	1	0	0	0	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	3	12	5	0	2	3000	2000	-1	2	58	1	1	-1	-1	-1	65	2	0	0	0	2	0
826	雷纳堡副本-单人-挑战主角心魔：双剑士	1	心魔	1	2	1	0	0	0	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	3	12	5	0	2	3000	2000	-1	2	59	1	1	-1	-1	-1	66	2	0	0	0	2	0
827	雷纳堡副本-队伍-简单主角心魔：双剑士	1	心魔	1	2	1	0	0	0	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	3	12	5	0	2	3000	2000	-1	2	60	1	1	-1	-1	-1	67	2	0	0	0	2	0
828	雷纳堡副本-队伍-困难主角心魔：双剑士	1	心魔	1	2	1	0	0	0	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	3	12	5	0	2	3000	2000	-1	2	61	1	1	-1	-1	-1	68	2	0	0	0	2	0
829	雷纳堡副本-队伍-挑战主角心魔：双剑士	1	心魔	1	2	1	0	0	0	100	0	0	1	10	1	10	8000	500	750	0	0	0	0	0	1200	375	3	12	5	0	2	3000	2000	-1	2	62	1	1	-1	-1	-1	69	2	0	0	0	2	0
